empresa_id,canalizacion_id,propiedad,cudn,tension,cant_ductos,diam_ductos,datum,zona,x1,y1,long1,lat1,x2,y2,long2,lat2
18,1717011632,Inst. de distribució,DAEFA041100,AT,4,11.000,PSAD56,19,169523.174,5700840.313,-72.80645830,-38.78188850,169523.174,5700840.313,-72.80645830,-38.78188850
18,1717011633,Inst. de distribució,DAEFA041100,AT,4,11.000,PSAD56,19,169474.084,5700816.564,-72.80703360,-38.78208370,169474.084,5700816.564,-72.80703360,-38.78208370
18,1717011634,Inst. de distribució,DAEFA041100,AT,4,11.000,PSAD56,19,169420.302,5700799.443,-72.80765960,-38.78221750,169420.302,5700799.443,-72.80765960,-38.78221750
18,9426905,Inst. de prop. terce,DAEFA040630,AT,4,6.300,PSAD56,19,183171.323,5702632.928,-72.64883590,-38.77077630,183156.081,5702682.192,-72.64898840,-38.77032780
18,9426906,Inst. de prop. terce,DAEFA040630,AT,4,6.300,PSAD56,19,183143.134,5702730.272,-72.64911510,-38.76989070,183156.081,5702682.192,-72.64898840,-38.77032780
18,9426907,Inst. de prop. terce,DAEFA040630,AT,4,6.300,PSAD56,19,183129.892,5702776.107,-72.64924610,-38.76947380,183143.134,5702730.272,-72.64911510,-38.76989070
