empresa_id;nodo_id;tipo_soporte;poste_camara_id;rotulo_poste_camara;alimentador_id;nom_comuna;nom_region;densidad_red;tension;datum;zona;y;x;lat;long
18;24854615;poste;53603;206991;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703930.581;186227.671;-72.6131356;-38.7601982
18;24858844;poste;1716851433;228271;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5697229.909;173573.165;-72.7616418;-38.815861
18;24920668;poste;6369707;758208;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5696716.558;171370.173;-72.7872058;-38.8196578
18;25285696;poste;5301;225376;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5697373.468;173565.638;-72.7616603;-38.8145674
18;26570471;poste;1716852900;157541;677;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702026.758;183007.227;-72.6509992;-38.7761686
18;26612275;poste;1716851540;157915;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5699424.558;178643.574;-72.7023402;-38.7979901
18;26945700;poste;1716835572;157574;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700616.349;182015.859;-72.663038;-38.7884955
18;27283072;poste;1716823505;157470;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703294.12;185716.009;-72.6193022;-38.7657401
18;27395592;poste;1716826213;157325;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703938.757;186544.02;-72.6094982;-38.7602371
18;27431519;poste;65994;157313;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703271.557;186592.952;-72.6092388;-38.7662549
18;27514782;poste;1716835098;165716;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5697895.583;175659.51;-72.737349;-38.8106459
18;28176414;poste;758408;42152;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5699974.824;171930.843;-72.7792115;-38.7905696
18;28231481;poste;660272;42160;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5700034.026;172022.431;-72.7781311;-38.7900713
18;28240801;poste;59599;43381;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5699952.91;171991.142;-72.7785291;-38.7907891
18;28264921;poste;66042;43382;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5699989.402;171966.639;-72.7787933;-38.7904518
18;28446653;poste;44563;157354;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703207.467;186238.944;-72.6133345;-38.7667055
18;28454677;poste;1716857167;41966;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5698694.856;169823.135;-72.8040391;-38.8012916
18;28462460;poste;1716857167;41966;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5698694.856;169823.135;-72.8040391;-38.8012916
18;28499511;poste;1716853069;158396;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700772.189;175225.148;-72.7409867;-38.7846192
18;28518451;poste;66041;42215;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5699335.656;172693.2;-72.7707559;-38.7966002
18;28531557;poste;51005;157353;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703236.858;186273.477;-72.6129244;-38.7664535
18;28666770;poste;66041;42215;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5699335.656;172693.2;-72.7707559;-38.7966002
18;28919481;poste;5909440;688033;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702136.668;182532.333;-72.6564044;-38.7750094
18;28928345;poste;5909426;686821;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702250.967;182620.218;-72.6553422;-38.7740132
18;28982318;poste;1716857726;230717;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5701880.409;177629.683;-72.7128439;-38.7755359
18;28984676;poste;706872;255077;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5696811.234;171436.636;-72.7863967;-38.8188313
18;29005618;poste;5909421;686859;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702318.159;182671.774;-72.6547191;-38.7734275
18;29435799;poste;1716860502;268858;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5700753.603;169830.743;-72.8029666;-38.7827834
18;29736179;poste;1716860502;268858;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5700753.603;169830.743;-72.8029666;-38.7827834
18;30013486;poste;1716860146;269919;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700425.467;170094.425;-72.8000944;-38.7858325
18;30015492;poste;66055;268857;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5700443.092;170042.903;-72.8006779;-38.7856547
18;30095243;poste;78684;157335;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703644.051;186433.005;-72.6109071;-38.7628481
18;30597703;poste;1716860807;268855;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700657.832;170765.475;-72.7922745;-38.7839939
18;31093582;poste;1716847282;42227;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702502.052;181941.472;-72.663024;-38.7715107
18;31119839;poste;1716836529;157330;677;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5703742.768;186448.208;-72.6106876;-38.7619657
18;31131305;poste;50985;157331;677;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703724.495;186405.827;-72.6111827;-38.762115
