empresa_id;equipo_id;nom_equipo;propiedad;cudn;tipo_equipo;alimentador_id;nodo_id;tramo_id;estado;tipo_inst;fases_id;ubicación_prot;tension_nom;cap_diseno;Coci_ikss;Coci_iasym;Coci_Ipeak;Coci_Ik;telecomandado;tipo_operacion;datum;zona;x;y;long;lat
18;2194156;DF 8kAR 3ø ubicado en soporte placa 157303;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;38931633;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;186720.953;5702680.296;-72.6080365;-38.7716179
18;2205036;DF 8kAR 2F¸ Placa 157343;Inst. de prop. terce;QC2AA10S01A0010;Desconectadores Fusibles;677;38750679;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;186220.986;5703210.999;-72.6135391;-38.7666674
18;2242326;DF 8kAR 2F¸ Placa 576519;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;40339085;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;175917.421;5701652.319;-72.7326203;-38.7769596
18;2249768;DF 8kAR 2F¸ Placa 576313;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;37641812;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;170601.681;5699878.605;-72.794528;-38.7909392
18;4891211;DF 8kAR 3ø ubicado en soporte placa 157384;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;37875421;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;184962.988;5702839.277;-72.6281596;-38.7695621
18;5248481;DF 8kAR 2F¸ Placa 268849;Inst. de distribució;QC2AA10W01A0100;Desconectadores Fusibles;677;;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;169823.834;5700820.057;-72.8030142;-38.7821833
18;5484065;DF 8kAR 2ø ubicado en soporte placa 668935;Inst. de prop. terce;QC2AA10S01A0001;Desconectadores Fusibles;677;38070933;;Normalment;Aéreo;RS;;;1;5.3;8;;;;No Aplica;PSAD56;19;180235.656;5702014.747;-72.6828449;-38.7752763
18;5526478;DF 8kAR 2F¸ Placa 265768;Inst. de distribució;QC2AA10W01A0100;Desconectadores Fusibles;677;38983894;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;182073.688;5700730.778;-72.6623208;-38.7874873
18;5909406;67770;Inst. de distribució;QC2AB1BW01A0300;Desconectadores cuchillo;677;40352974;;Normalment;Aéreo;RS;;;300;;;;;;Motorizado;PSAD56;19;182696.475;5702341.38;-72.6544247;-38.7732275
18;5910380;DF 8kAR 3F¸ Placa 686865;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;38159022;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;182573.346;5701967.651;-72.656011;-38.7765442
