empresa_id,nodo_id,tipo_soporte,poste_camara_id,rotulo_poste_camara,alimentador_id,nom_comuna,nom_region,densidad_red,tension,datum,zona,y,x,lat,long
18,38279541,poste,59591,208773,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5704465.779,188286.721,-72.58924280,-38.75611450
18,38279964,poste,31927,495262,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697931.680,189610.117,-72.57698090,-38.81534690
18,38280161,poste,660694,227874,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695648.263,192463.875,-72.54519390,-38.83688500
18,38280724,poste,725234,156999,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705650.629,187426.594,-72.59858650,-38.74515430
18,38280984,poste,7888501,781114,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5703914.423,186802.647,-72.60653850,-38.76054780
18,38280987,poste,1716831029,225169,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697141.387,192549.931,-72.54353760,-38.82348590
18,38281042,poste,1716831029,225169,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697141.387,192549.931,-72.54353760,-38.82348590
18,38281336,poste,1717128709,1152381,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697839.655,194461.818,-72.52124590,-38.81787100
18,38281342,poste,44656,237491,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701789.950,190643.272,-72.56337340,-38.78100970
18,38281713,poste,104996,244616,675,Temuco,La Araucanía,,15.000,PSAD56,19,5705287.896,186139.391,-72.61353330,-38.74795990
18,38282370,poste,18226,225174,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5695516.382,197532.163,-72.48696650,-38.83982760
18,38282490,poste,65887,225287,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5696197.544,196719.656,-72.49601080,-38.83342130
18,38283168,poste,762897,495270,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697348.783,189841.979,-72.57457780,-38.82067100
18,38283241,poste,66001,14860,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5704591.235,187854.476,-72.59415090,-38.75483340
18,38283260,poste,1995353,494613,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705131.024,186842.900,-72.60552490,-38.74962050
18,38283481,poste,657465,237273,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5694630.452,192628.615,-72.54375400,-38.84609670
18,38283627,poste,713573,224622,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5696637.501,190587.416,-72.56632730,-38.82733040
