empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,729457,Temuco,La Araucanía,BT,244762,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186226.190,5705264.484,-38.74820130,-72.61254710
18,695865,Padre Las Casas,La Araucanía,BT,30090,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,188314.008,5703881.519,-38.76137870,-72.58919290
18,803804,Padre Las Casas,La Araucanía,BT,15514,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188035.985,5703897.190,-38.76113960,-72.59237940
18,759916,Padre Las Casas,La Araucanía,BT,227877,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,192388.061,5695764.140,-38.83581630,-72.54601390
18,654329,Padre Las Casas,La Araucanía,BT,225463,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,192712.024,5696299.780,-38.83111190,-72.54204950
18,9589147,Padre Las Casas,La Araucanía,BT,970600,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,189369.999,5702822.510,-38.77127550,-72.57753900
18,789085,Padre Las Casas,La Araucanía,BT,228012,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,2,PSAD56,19,197012.706,5697100.273,-38.82540260,-72.49224360
18,6953501,Padre Las Casas,La Araucanía,BT,772063,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188570.852,5702947.187,-38.76987250,-72.58666380
18,9627042,Padre Las Casas,La Araucanía,BT,1023156,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,189939.293,5701145.996,-38.78655410,-72.57175160
18,24780,Padre Las Casas,La Araucanía,MT,14866,Inst. de distribució,PA115H2,11.500,Hormigón,derivación,2,1,PSAD56,19,188009.535,5704712.486,-38.75379770,-72.59231520
18,78903,Padre Las Casas,La Araucanía,MT,14976,Inst. de distribució,PA115H2,11.500,Hormigón,derivación,2,0,PSAD56,19,186721.429,5703876.288,-38.76086190,-72.60748870
18,653412,Padre Las Casas,La Araucanía,BT,165116,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,183812.317,5700775.955,-38.78770620,-72.64232280
18,9866661,Padre Las Casas,La Araucanía,BT,225151,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,191562.239,5697840.691,-38.81685100,-72.55458030
18,660866,Padre Las Casas,La Araucanía,BT,158267,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,184271.153,5700438.078,-38.79090920,-72.63720520
18,1716999264,Padre Las Casas,La Araucanía,BT,1127557,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,184357.368,5702469.288,-38.77267300,-72.63528580
18,5661344,Padre Las Casas,La Araucanía,BT,267155,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,187877.820,5696661.805,-38.82615540,-72.59746970
18,673454,Temuco,La Araucanía,BT,157018,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187398.233,5705758.446,-38.74417460,-72.59886340
18,664242,Temuco,La Araucanía,BT,157086,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186743.540,5705134.516,-38.74955390,-72.60666450
18,4215365,Padre Las Casas,La Araucanía,BT,626811,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,190485.565,5706374.036,-38.73972550,-72.56313230
18,751510,Temuco,La Araucanía,BT,157067,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186824.996,5705472.669,-38.74654160,-72.60557580
18,691091,Temuco,La Araucanía,BT,166838,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186363.984,5705115.265,-38.74959230,-72.61103230
18,8806649,Padre Las Casas,La Araucanía,BT,876668,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,188970.710,5702925.196,-38.77021130,-72.58208000
18,6157263,Padre Las Casas,La Araucanía,MT,723867,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,1,PSAD56,19,188361.063,5704852.497,-38.75266270,-72.58821460
18,24773,Padre Las Casas,La Araucanía,MT,157319,Inst. de distribució,PA115H2,11.500,Hormigón,,2,2,PSAD56,19,186554.044,5703623.809,-38.76307310,-72.60952590
18,9592741,Padre Las Casas,La Araucanía,BT,961652,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,189621.523,5702744.359,-38.77206690,-72.57468450
18,9321433,Padre Las Casas,La Araucanía,BT,942606,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,188068.007,5703958.346,-38.76060090,-72.59198400
18,1716235674,Padre Las Casas,La Araucanía,MT,PP4301,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,188443.502,5703585.782,-38.76408420,-72.58783880
18,9866192,Padre Las Casas,La Araucanía,MT,977562,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,191199.023,5697570.305,-38.81915560,-72.55887710
18,797939,Padre Las Casas,La Araucanía,BT,228033,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,196426.428,5697242.979,-38.82391710,-72.49892190
18,8819559,Padre Las Casas,La Araucanía,BT,912170,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187090.508,5704085.685,-38.75910960,-72.60315440
18,781057,Temuco,La Araucanía,BT,244660,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186771.888,5705918.846,-38.74251010,-72.60598370
18,66051,Padre Las Casas,La Araucanía,MT,267799,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,189371.974,5705393.708,-38.74815140,-72.57636060
18,9593939,Padre Las Casas,La Araucanía,BT,1006246,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,2,PSAD56,19,189613.401,5702621.857,-38.77316580,-72.57483290
18,6952203,Padre Las Casas,La Araucanía,MT,801870,Inst. de prop. terce,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,187588.336,5697229.885,-38.82094380,-72.60054030
18,5860277,Padre Las Casas,La Araucanía,MT,700244,Inst. de distribució,PA115H2,11.500,Hormigón,,1,0,PSAD56,19,186616.863,5704150.007,-38.75836310,-72.60856570
18,65879,Padre Las Casas,La Araucanía,MT,495123,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,189069.101,5702112.156,-38.77755830,-72.58131570
18,1716841038,Padre Las Casas,La Araucanía,MT,14833,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187144.608,5703984.851,-38.76003570,-72.60257870
18,6068678,Padre Las Casas,La Araucanía,MT,707622,Inst. de distribució,PA115H2,11.500,Hormigón,,3,1,PSAD56,19,192474.939,5708377.769,-38.72239850,-72.53939610
18,4199729,Padre Las Casas,La Araucanía,BT,609522,Inst. de distribució,PA115H2,11.500,Hormigón,paso,0,1,PSAD56,19,194143.645,5694802.078,-38.84508100,-72.52625320
18,682163,Temuco,La Araucanía,BT,244729,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186203.033,5705126.626,-38.74943290,-72.61287560
