empresa_id,estructura_id,propiedad,elemento_id,tipo_elemento,cudn,clase_tension,detalle cudn,datum,zona,x,y,lat,long
18,6067628,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6067634,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6067762,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6067888,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6067897,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6067904,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6068050,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6068056,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6068082,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6068118,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6068616,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6068639,Inst. de distribució,,,ER3AF06C01BHBD2,Clas,,,,,,,
18,6067482,Inst. de distribució,,,ER3AF03C00CHBB4,Clas,,,,,,,
18,6067510,Inst. de distribució,,,ER3AF03C00CHBB4,Clas,,,,,,,
18,9649078,Inst. de prop. terce,,,EA3AF00C03BFBB2,Clas,,,,,,,
18,6134816,Inst. de prop. terce,,,ER3AF06C01CNND4,Clas,,,,,,,
18,6315190,Inst. de prop. terce,,,ER3AF06C01CFBD2,Clas,,,,,,,
18,6068630,Inst. de prop. terce,,,EP3AF00C03CNNF2,Clas,,,,,,,
18,6068683,Inst. de prop. terce,,,EP3AF00C03CNNF2,Clas,,,,,,,
18,6068684,Inst. de prop. terce,,,EP3AF00C03CNNF2,Clas,,,,,,,
18,6134823,Inst. de prop. terce,,,EP3AF00C03CNNF2,Clas,,,,,,,
18,2032574,Inst. de prop. terce,2027852,,IHA3D6,Clas,,,,,,,
18,153177,Inst. de distribució,24779,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,187585.476,5704368.613,-38.75674040,-72.59734120
18,157038,Inst. de distribució,78776,equipo,ER3AF06C02BHBF2,Clas,,PSAD56,19,189823.977,5702808.446,-38.77156180,-72.57232980
18,199564,Inst. de distribució,59587,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,190050.081,5701358.217,-38.78468430,-72.57038320
18,1716109052,Inst. de distribució,1716204599,equipo,ER3CF03C00CFBB4,Clas,,PSAD56,19,186549.113,5704944.761,-38.75119140,-72.60898350
18,9518014,Inst. de distribució,1716943355,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,186779.966,5704762.527,-38.75291230,-72.60641470
18,1716402770,Inst. de distribució,1716194651,equipo,IFB3BN,BT,,PSAD56,19,188349.628,5703656.671,-38.76341350,-72.58888520
18,8868304,Inst. de distribució,66017,equipo,EP3CF00C06CNNE2,Clas,,PSAD56,19,186664.942,5703849.867,-38.76107950,-72.60814950
18,6272091,Inst. de distribució,6157561,equipo,IHA3A3,Clas,,PSAD56,19,188210.036,5704618.459,-38.75471420,-72.59005480
18,2019448,Inst. de prop. terce,2018792,equipo,H3AAF06L00H,Clas,,PSAD56,19,186875.372,5705554.470,-38.74582380,-72.60496030
18,5437059,Inst. de distribució,5435641,equipo,ER4BA02A00ENND3,BT,,PSAD56,19,185055.379,5702326.966,-38.77420250,-72.62733180
18,2113590,Inst. de distribució,1716864634,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,190419.595,5699807.974,-38.79875680,-72.56683280
18,1717013318,Inst. de distribució,44815,equipo,ER3CF03C00CHBB4,Clas,,PSAD56,19,188669.988,5702728.875,-38.77187090,-72.58562330
18,1717130866,Inst. de distribució,1717130674,equipo,EP3CF06C04CHBC2,Clas,,PSAD56,19,189559.424,5701484.854,-38.78337280,-72.57596430
18,5685411,Inst. de distribució,52639,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,186603.284,5704153.076,-38.75833070,-72.60872020
18,3044784,Inst. de distribució,1716834232,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,193783.363,5696426.757,-38.83034320,-72.52967400
18,2019079,Inst. de prop. terce,2018864,equipo,ER3AF03C00BHBB2,Clas,,PSAD56,19,186639.079,5705617.284,-38.74517500,-72.60764540
18,1717218003,Inst. de distribució,1717217995,equipo,ER3CF06C01CHBD4,Clas,,PSAD56,19,193153.330,5697291.491,-38.82234630,-72.53653320
18,949578,Inst. de distribució,24783,equipo,ER4BA02A00BNNB2,BT,,PSAD56,19,187799.493,5704150.580,-38.75877700,-72.59498150
18,9780648,Inst. de distribució,1716844237,equipo,IHA3A3,Clas,,PSAD56,19,185862.960,5702739.558,-38.77077980,-72.61786630
18,130591,Inst. de distribució,1716848561,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187525.748,5694977.883,-38.84117480,-72.60228170
18,6158528,Inst. de distribució,8814189,equipo,IHA3A3,Clas,,PSAD56,19,188159.678,5704530.820,-38.75548460,-72.59067270
18,192604,Inst. de distribució,1716863152,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,189025.858,5702168.924,-38.77703250,-72.58178700
18,889396,Inst. de distribució,38212,equipo,EA6BA01A00ENNA3,BT,,PSAD56,19,187140.584,5694568.789,-38.84471710,-72.60689690
18,1080487,Inst. de distribució,37987,equipo,EA6BA04A00BNNA2,BT,,PSAD56,19,186824.288,5705821.240,-38.74340650,-72.60542610
18,6067576,Inst. de distribució,6067563,equipo,EP3AF06C04CHBC2,Clas,,PSAD56,19,190475.570,5706321.004,-38.74019900,-72.56327080
18,131717,Inst. de distribució,9144993,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187331.566,5704154.993,-38.75857170,-72.60035420
18,2249295,Inst. de distribució,2249290,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,187687.073,5695230.161,-38.83896320,-72.60031210
18,9392464,Inst. de distribució,44794,equipo,IHA3A3,Clas,,PSAD56,19,188514.042,5703422.162,-38.76558070,-72.58710230
18,6987992,Inst. de distribució,1716848564,equipo,ICB1AN,BT,,PSAD56,19,187901.617,5695579.235,-38.83589990,-72.59768670
18,5523719,Inst. de distribució,5523663,equipo,IHA3A3,Clas,,PSAD56,19,189531.101,5701534.144,-38.78291950,-72.57626750
18,9484668,Inst. de prop. terce,9484403,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,190501.469,5705915.450,-38.74385560,-72.56315480
18,9067736,Inst. de distribució,9067735,equipo,ER3CF03C00CFBB4,Clas,,PSAD56,19,193587.395,5694130.449,-38.85092820,-72.53294970
18,8687800,Inst. de distribució,8687707,equipo,EP6BA04A04BNNC2,BT,,PSAD56,19,186598.050,5705742.081,-38.74403810,-72.60806000
18,194300,Inst. de distribució,50979,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187021.279,5705136.772,-38.74963210,-72.60347370
18,127777,Inst. de distribució,24805,equipo,ER3AF06C01BHBD3,Clas,,PSAD56,19,187918.979,5704680.046,-38.75405750,-72.59337000
18,2019452,Inst. de prop. terce,2018791,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,186877.193,5705553.607,-38.74583220,-72.60493970
18,129452,Inst. de distribució,1716835631,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,189213.954,5697578.555,-38.81838310,-72.58169430
18,145614,Inst. de distribució,1716840872,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,190777.944,5701661.829,-38.78220920,-72.56188340
18,1716488934,Inst. de distribució,1716488289,equipo,ER4BA02A00ENNB4,BT,,PSAD56,19,192799.872,5695760.429,-38.83599350,-72.54128000
18,6948489,Inst. de distribució,2154430,equipo,EP4BA00A01ENNC2,BT,,PSAD56,19,187885.432,5705699.293,-38.74487890,-72.59329510
18,1007326,Inst. de distribució,1716844755,equipo,IFB3AN,BT,,PSAD56,19,190462.468,5706311.979,-38.74027550,-72.56342530
18,1078264,Inst. de distribució,78818,equipo,ICB1AN,BT,,PSAD56,19,194400.011,5697861.431,-38.81765370,-72.52194690
18,144939,Inst. de distribució,11593,equipo,ER3AF06C01BHBD3,Clas,,PSAD56,19,186384.324,5705617.623,-38.74508160,-72.61057090
18,5684083,Inst. de distribució,5683976,equipo,ICA2BN,Clas,,PSAD56,19,188369.843,5697365.168,-38.82000400,-72.59149460
18,1137897,Inst. de distribució,1716826330,equipo,EA6BA04A00BNNA2,BT,,PSAD56,19,187902.998,5704008.785,-38.76008890,-72.59385660
18,151581,Inst. de distribució,1716831029,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,192549.931,5697141.387,-38.82348590,-72.54353760
18,1136300,Inst. de distribució,51071,equipo,ICB1AN,BT,,PSAD56,19,192966.825,5697260.134,-38.82256330,-72.53869150
18,4215147,Inst. de distribució,3572448,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,192274.613,5697935.138,-38.81625070,-72.54634850
18,9780556,Inst. de distribució,65995,equipo,IHA3A3,Clas,,PSAD56,19,186254.936,5703153.026,-38.76720080,-72.61317550
18,7918723,Inst. de distribució,24467,equipo,IFB3BN,BT,,PSAD56,19,187068.448,5705817.749,-38.74352440,-72.60262380
18,1186120,Inst. de distribució,8959819,equipo,ICB1AN,BT,,PSAD56,19,194194.377,5695529.351,-38.83855750,-72.52534650
18,1174981,Inst. de distribució,1716829374,equipo,ICB1AN,BT,,PSAD56,19,188237.005,5704116.323,-38.75923980,-72.58997150
18,1716688343,Inst. de distribució,1716688278,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,187075.028,5705150.453,-38.74952810,-72.60285020
18,216313,Inst. de distribució,1716854492,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,190699.415,5698468.262,-38.81090420,-72.56421780
18,1716994562,Inst. de distribució,1716994561,equipo,EP2CF04C03BHBC1,Clas,,PSAD56,19,189671.373,5699916.750,-38.79751530,-72.57538320
18,2082966,Inst. de distribució,2030177,equipo,EA2AF00C02BHBB2,Clas,,PSAD56,19,191270.360,5703557.786,-38.76532960,-72.55537760
18,8850681,Inst. de distribució,1716825539,equipo,ER3AF06C01BFBD4,Clas,,PSAD56,19,187032.930,5703899.589,-38.76076290,-72.60390010
18,192609,Inst. de distribució,1716844575,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,188509.167,5705129.917,-38.75021990,-72.58638860
18,2255944,Inst. de prop. terce,2243121,equipo,H3AAF06L00H,Clas,,PSAD56,19,187591.791,5704396.603,-38.75649090,-72.59725600
18,1717221015,Inst. de distribució,1717245518,equipo,EP3AF06C04BMAC1,Clas,,PSAD56,19,186806.498,5704723.860,-38.75326950,-72.60612750
18,646384,Inst. de distribució,646004,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,189714.068,5699831.686,-38.79829540,-72.57493080
18,5852115,Inst. de distribució,1716840233,equipo,EP0BA00A01BNND2,BT,,PSAD56,19,185972.491,5705109.930,-38.74950110,-72.61553090
18,1137482,Inst. de distribució,24693,equipo,ICB1AN,BT,,PSAD56,19,189422.995,5697583.067,-38.81841630,-72.57928910
18,1716055288,Inst. de distribució,1716237913,equipo,ER3AF03H00BFBB2,Clas,,PSAD56,19,188145.933,5704060.355,-38.75971100,-72.59104290
18,8486080,Inst. de distribució,78903,equipo,IHA3A3,Clas,,PSAD56,19,186721.429,5703876.288,-38.76086190,-72.60748870
18,8485807,Inst. de distribució,72495,equipo,IHA3A3,Clas,,PSAD56,19,186897.270,5703963.622,-38.76013890,-72.60542930
18,5477034,Inst. de distribució,9780760,equipo,ER4BA02A00ENND3,BT,,PSAD56,19,185560.333,5702992.486,-38.76839730,-72.62122770
18,1134935,Inst. de distribució,78804,equipo,ICB1AN,BT,,PSAD56,19,192802.729,5695747.617,-38.83610970,-72.54125290
18,152947,Inst. de distribució,72367,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,194023.939,5697164.997,-38.82378700,-72.52657970
18,8485785,Inst. de distribució,1716823017,equipo,IHA3A3,Clas,,PSAD56,19,187090.051,5703942.788,-38.76039460,-72.60322440
18,1717130988,Inst. de distribució,1717130676,equipo,ER3CF06C01CHBD4,Clas,,PSAD56,19,189586.102,5701439.913,-38.78378640,-72.57567790
18,237348,Inst. de distribució,50875,equipo,H3AAF06L00R,Clas,,PSAD56,19,187424.284,5705995.989,-38.74204740,-72.59845690
18,214444,Inst. de distribució,1716835056,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,195851.918,5696171.114,-38.83335960,-72.50600100
18,5685407,Inst. de distribució,4137457,equipo,ICB1AN,BT,,PSAD56,19,188024.492,5697436.071,-38.81924400,-72.59543270
18,3020333,Inst. de distribució,1716864005,equipo,H3AAF06L00D,Clas,,PSAD56,19,189169.059,5701987.602,-38.77871370,-72.58022340
18,126321,Inst. de distribució,1716864005,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,189169.059,5701987.602,-38.77871370,-72.58022340
18,5474723,Inst. de distribució,1716826869,equipo,IHA3A3,Clas,,PSAD56,19,185928.742,5705063.423,-38.74990380,-72.61605440
18,2225719,Inst. de prop. terce,2225705,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,188537.074,5704975.887,-38.75161510,-72.58613740
18,136972,Inst. de distribució,24660,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,190446.016,5699728.904,-38.79947720,-72.56656460
18,208620,Inst. de distribució,59628,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,190302.367,5706079.667,-38.74230880,-72.56536780
18,2083311,Inst. de distribució,2083232,equipo,ER6BA02A00ENND3,BT,,PSAD56,19,188439.976,5704812.968,-38.75304610,-72.58732610
18,149700,Inst. de distribució,78772,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,195436.261,5696033.505,-38.83445360,-72.51084160
18,1717264910,Inst. de distribució,51093,equipo,ER2CF04C00CHBD3,Clas,,PSAD56,19,191752.060,5698792.582,-38.80835620,-72.55197240
18,986229,Inst. de distribució,1716841031,equipo,ER6BA04A00BNNB2,BT,,PSAD56,19,185891.987,5705025.408,-38.75023260,-72.61649380
18,6178657,Inst. de distribució,6178656,equipo,ER3AF03C00BHBB2,Clas,,PSAD56,19,186601.086,5705784.430,-38.74365830,-72.60800600
18,1717131859,Inst. de distribució,1716845356,equipo,EP3CF06C04BMAC1,Clas,,PSAD56,19,190633.082,5699138.189,-38.80485570,-72.56467960
18,1105906,Inst. de distribució,9496017,equipo,ICB1AN,BT,,PSAD56,19,192209.208,5697999.339,-38.81565050,-72.54707180
18,141669,Inst. de distribució,85999,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,192120.334,5702440.352,-38.77567680,-72.54611130
18,1716138522,Inst. de distribució,1716224355,equipo,ER6BA02A00ENND3,BT,,PSAD56,19,188063.952,5704319.015,-38.75735570,-72.59186780
18,9662045,Inst. de distribució,9662040,equipo,EP3CF06C04BHBC1,Clas,,PSAD56,19,186852.109,5705186.263,-38.74912700,-72.60539420
18,9487702,Inst. de distribució,1716842443,equipo,IHA3A3,Clas,,PSAD56,19,186716.176,5702541.459,-38.77286480,-72.60815440
18,1716135200,Inst. de distribució,1716221710,equipo,ER3CF03C00CHBB4,Clas,,PSAD56,19,188249.868,5703710.635,-38.76289300,-72.59000680
18,893554,Inst. de distribució,24475,equipo,ER4BA02A00BNNB3,BT,,PSAD56,19,186502.489,5705363.821,-38.74740610,-72.60932890
18,9874524,Inst. de distribució,1716835453,equipo,IHA3A3,Clas,,PSAD56,19,190894.349,5697151.304,-38.82281710,-72.56256770
18,9496027,Inst. de distribució,9496016,equipo,ER3AF06C01BFBD2,Clas,,PSAD56,19,192203.843,5698003.384,-38.81561220,-72.54713160
18,1989191,Inst. de distribució,104996,equipo,ER3AF03C00CMAB3,Clas,,PSAD56,19,186139.391,5705287.896,-38.74795990,-72.61353330
18,131718,Inst. de distribució,1716833815,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,188639.409,5705225.266,-38.74940830,-72.58484980
18,2186988,Inst. de prop. terce,2186632,equipo,H3AAF06L00H,Clas,,PSAD56,19,187888.486,5704713.583,-38.75374510,-72.59370500
18,1716408098,Inst. de distribució,1716224347,equipo,IFB3BN,BT,,PSAD56,19,188022.927,5704188.970,-38.75851080,-72.59239770
18,6134832,Inst. de prop. terce,6068697,equipo,IHA3A3,Clas,,PSAD56,19,192400.785,5708415.038,-38.72203740,-72.54023090
18,212122,Inst. de distribució,1716825959,equipo,ER3AF06C02BHBF3,Clas,,PSAD56,19,186734.324,5702622.574,-38.77214170,-72.60790910
18,1716408070,Inst. de distribució,1716224335,equipo,IFB3BN,BT,,PSAD56,19,188117.136,5704055.069,-38.75974830,-72.59137600
18,193189,Inst. de distribució,38302,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187749.206,5704502.963,-38.75559010,-72.59539990
18,8485795,Inst. de distribució,44761,equipo,IHA3A3,Clas,,PSAD56,19,186968.544,5703961.179,-38.76018610,-72.60461170
18,2118957,Inst. de distribució,2118949,equipo,ER2AF04C00BHBD2,Clas,,PSAD56,19,186759.743,5704760.477,-38.75292360,-72.60664790
18,1902502,Inst. de distribució,1716848440,equipo,ER2AF04C00BHBD2,Clas,,PSAD56,19,197903.178,5696246.105,-38.83339150,-72.48237940
18,5633924,Inst. de distribució,5633708,equipo,IHA3A3,Clas,,PSAD56,19,191540.229,5701434.889,-38.78451730,-72.55322570
18,2290173,Inst. de distribució,2982212,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,188936.595,5702325.171,-38.77559580,-72.58274220
18,143633,Inst. de distribució,104980,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186902.899,5705545.467,-38.74591450,-72.60464820
18,2150611,Inst. de distribució,5682239,equipo,ICB1AN,BT,,PSAD56,19,186545.524,5705689.217,-38.74449490,-72.60868720
18,207270,Inst. de distribució,44624,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,189132.633,5702032.210,-38.77829970,-72.58062180
18,9392494,Inst. de distribució,1716864006,equipo,IHA3A3,Clas,,PSAD56,19,188528.717,5703122.192,-38.76828370,-72.58706890
18,2016535,Inst. de distribució,2016417,equipo,ER2AF03C00BHBB2,Clas,,PSAD56,19,189426.125,5702544.513,-38.77379550,-72.57701920
18,197249,Inst. de distribució,1716863153,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,189135.772,5702027.951,-38.77833910,-72.58058760
18,9149078,Inst. de distribució,38335,equipo,IHA3A3,Clas,,PSAD56,19,188249.969,5704472.826,-38.75603810,-72.58966180
18,209253,Inst. de distribució,1716837284,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,188781.068,5702572.298,-38.77331830,-72.58441770
18,837761,Inst. de distribució,1716859285,equipo,EA6BA01A00ENNA3,BT,,PSAD56,19,186695.420,5705875.806,-38.74287000,-72.60688130
18,156780,Inst. de distribució,1716859285,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,186695.420,5705875.806,-38.74287000,-72.60688130
18,956338,Inst. de distribució,1716842444,equipo,EP6BA04A04BNNC2,BT,,PSAD56,19,187960.616,5704677.103,-38.75409870,-72.59289310
18,9362444,Inst. de distribució,51248,equipo,IHA3A3,Clas,,PSAD56,19,187830.058,5703616.102,-38.76359480,-72.59487190
18,6953118,Inst. de distribució,6952206,equipo,ER2AF03C00CHBB4,Clas,,PSAD56,19,187577.128,5697236.077,-38.82088410,-72.60066630
18,8525013,Inst. de distribució,1716832567,equipo,IHA3A3,Clas,,PSAD56,19,190656.833,5701533.404,-38.78332180,-72.56333260
18,4215792,Inst. de distribució,65882,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,190735.912,5698960.084,-38.80649360,-72.56357760
18,6875544,Inst. de distribució,1716849901,equipo,ER4BA02A00ENNB2,BT,,PSAD56,19,191556.841,5698486.029,-38.81104500,-72.55435360
18,129429,Inst. de distribució,1716824614,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187106.629,5705814.640,-38.74356590,-72.60218680
18,7918361,Inst. de distribució,1716824614,equipo,IFB3BN,BT,,PSAD56,19,187106.629,5705814.640,-38.74356590,-72.60218680
18,146282,Inst. de distribució,24786,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,188458.321,5705047.044,-38.75094730,-72.58700990
18,150512,Inst. de distribució,1716864142,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,186860.321,5704780.908,-38.75277550,-72.60548350
18,5498193,Inst. de distribució,1716851639,equipo,ER4BA02A00ENND3,BT,,PSAD56,19,191293.971,5697733.678,-38.81771950,-72.55771230
18,1717264875,Inst. de distribució,24702,equipo,ER3CF03C00CFBB4,Clas,,PSAD56,19,191526.077,5698427.146,-38.81156380,-72.55473360
18,193193,Inst. de distribució,1716826693,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186586.271,5703681.767,-38.76256330,-72.60912940
18,6271862,Inst. de distribució,1716841039,equipo,IHA3A3,Clas,,PSAD56,19,188298.116,5704565.728,-38.75521960,-72.58906690
18,2158711,Inst. de distribució,2158710,equipo,ER3AF06C01BFBD2,Clas,,PSAD56,19,186505.749,5705698.694,-38.74439560,-72.60913970
18,2016460,Inst. de distribució,2016375,equipo,EP2AF00C02BHBA1,Clas,,PSAD56,19,188884.676,5702462.177,-38.77434530,-72.58327700
18,205959,Inst. de distribució,1716824809,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187639.252,5704411.946,-38.75636970,-72.59670390
18,9780550,Inst. de distribució,9516816,equipo,IHA3A3,Clas,,PSAD56,19,186346.185,5703215.773,-38.76666890,-72.61209880
18,134679,Inst. de distribució,1716826393,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187910.605,5703977.528,-38.76037270,-72.59378340
18,9330616,Inst. de distribució,9330608,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,191244.997,5695915.097,-38.83405840,-72.55909050
18,9195213,Inst. de distribució,9195210,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,194138.569,5696097.562,-38.83342750,-72.52573590
18,5499572,Inst. de distribució,1716836336,equipo,ICB1AN,BT,,PSAD56,19,191393.829,5698141.533,-38.81408630,-72.55638170
