empresa_id,estructura_id,propiedad,elemento_id,tipo_elemento,cudn,clase_tension,detalle cudn,datum,zona,x,y,lat,long
18,5476839,Inst. de distribució,1716833732,equipo,ICB1AN,BT,,PSAD56,19,185621.787,5696550.604,-38.82635290,-72.62345780
18,2038639,Inst. de distribució,2038110,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186078.629,5700875.369,-38.78762190,-72.61623630
18,221075,Inst. de distribució,1716849649,equipo,ER2AF04C00BHBD2,Clas,,PSAD56,19,187251.439,5693861.759,-38.85111510,-72.60594340
18,902304,Inst. de distribució,704721,equipo,ER6BA04A00BNNB2,BT,,PSAD56,19,185568.831,5695932.049,-38.83189680,-72.62434900
18,2041303,Inst. de distribució,2041280,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186452.143,5701519.223,-38.78196440,-72.61165190
18,9542078,Inst. de distribució,2038216,equipo,ICB1AN,BT,,PSAD56,19,186085.973,5700910.042,-38.78731270,-72.61613620
18,7915539,Inst. de distribució,2038216,equipo,ICB1AN,BT,,PSAD56,19,186085.973,5700910.042,-38.78731270,-72.61613620
18,209249,Inst. de distribució,1716850403,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186105.843,5695105.061,-38.83952570,-72.61855170
18,1983072,Inst. de distribució,1982911,equipo,ER2AF04C00BHBD2,Clas,,PSAD56,19,186241.427,5694076.968,-38.84882000,-72.61746130
18,5685471,Inst. de distribució,5685453,equipo,ICA2BN,Clas,,PSAD56,19,186802.773,5696194.854,-38.82997320,-72.61004190
18,8071772,Inst. de distribució,8753906,equipo,IHA3A3,Clas,,PSAD56,19,186780.538,5702089.693,-38.77695060,-72.60761990
18,6860745,Inst. de distribució,1716830536,equipo,IHA3A3,Clas,,PSAD56,19,187240.851,5703131.796,-38.76774180,-72.60185930
18,9707768,Inst. de distribució,1716849776,equipo,IHA3A3,Clas,,PSAD56,19,182706.568,5696087.191,-38.82947470,-72.65718610
18,8687118,Inst. de distribució,105158,equipo,IHA3A3,Clas,,PSAD56,19,184284.779,5697635.890,-38.81611450,-72.63833160
18,9390940,Inst. de distribució,105158,equipo,IHA3A3,Clas,,PSAD56,19,184284.779,5697635.890,-38.81611450,-72.63833160
18,2036791,Inst. de distribució,1980115,equipo,EP6BA00A01ENNC2,BT,,PSAD56,19,186855.945,5702332.311,-38.77479540,-72.60664350
18,1717044161,Inst. de distribució,1717044156,equipo,EP3CF00C03CHBD2,Clas,,PSAD56,19,185297.761,5698697.962,-38.80692550,-72.62620240
18,6401640,Inst. de distribució,6377885,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,184918.694,5695812.358,-38.83274070,-72.63187880
18,1716562425,Inst. de prop. terce,1716562385,equipo,EA3CF00C03BHBB4,Clas,,PSAD56,19,179480.597,5695832.771,-38.83059410,-72.69439210
18,905502,Inst. de distribució,44758,equipo,ER4BA02A00ENNB2,BT,,PSAD56,19,186704.743,5703008.069,-38.76866430,-72.60807410
18,1717044152,Inst. de distribució,24645,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,185306.256,5698646.800,-38.80738870,-72.62612810
18,5641949,Inst. de distribució,5641948,equipo,EP3AF00C03BHBF1,Clas,,PSAD56,19,186496.971,5701751.346,-38.77989270,-72.61103140
18,182309,Inst. de distribució,1716836108,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,186915.027,5703065.497,-38.76822250,-72.60563230
18,9426182,Inst. de distribució,9426180,equipo,ER6BA02A00ENND3,BT,,PSAD56,19,186860.190,5702203.894,-38.77595180,-72.60665300
18,184480,Inst. de distribució,1716834386,equipo,EA2AF00C02BHBB2,Clas,,PSAD56,19,186596.841,5701565.548,-38.78159920,-72.60996830
18,5508930,Inst. de distribució,5508924,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,185951.082,5694670.777,-38.84337620,-72.62052940
18,2247766,Inst. de distribució,5667825,equipo,ER4BA02A00ENND3,BT,,PSAD56,19,188179.380,5694301.480,-38.84748980,-72.59507170
18,1717031892,Inst. de distribució,1989625,equipo,ER3CF06C01CHBD4,Clas,,PSAD56,19,186163.822,5701072.194,-38.78588210,-72.61516790
18,9532629,Inst. de distribució,1716829058,equipo,EA2AF00C02BHBB2,Clas,,PSAD56,19,185594.861,5697511.976,-38.81769750,-72.62332860
18,216785,Inst. de distribució,59581,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,185077.896,5696386.937,-38.82763040,-72.62978560
18,1982223,Inst. de distribució,24632,equipo,ER3AF03C00BHBB2,Clas,,PSAD56,19,186295.898,5694650.377,-38.84368260,-72.61657350
18,1185464,Inst. de distribució,704723,equipo,ICB1AN,BT,,PSAD56,19,185587.611,5695853.256,-38.83261210,-72.62416910
18,1858852,Inst. de distribució,1858851,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185288.317,5698782.477,-38.80616210,-72.62627240
18,152733,Inst. de distribució,1716863059,equipo,ER3AF03C00BHBB2,Clas,,PSAD56,19,186722.165,5703308.670,-38.76596700,-72.60773760
18,1717043682,Inst. de distribució,1716832877,equipo,ER3CF06C01CHBD4,Clas,,PSAD56,19,185643.683,5699956.325,-38.79573220,-72.62165290
18,1717306173,Inst. de distribució,1717305971,equipo,ER6BA02A00ENND3,BT,,PSAD56,19,186137.733,5696225.834,-38.82945770,-72.61767400
18,1717306166,Inst. de distribució,1717305971,equipo,ER3CF03C00CFBB4,Clas,,PSAD56,19,186137.733,5696225.834,-38.82945770,-72.61767400
18,9498292,Inst. de distribució,1716849417,equipo,IHA3A3,Clas,,PSAD56,19,183018.393,5697189.676,-38.81967240,-72.65309380
18,1980876,Inst. de distribució,1980850,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,186434.353,5701490.235,-38.78221880,-72.61186950
18,1984674,Inst. de distribució,1984619,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187229.582,5702382.489,-38.77447670,-72.60232810
18,1865125,Inst. de distribució,1865122,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,185647.217,5700001.711,-38.79532530,-72.62159160
18,2050010,Inst. de distribució,2050006,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186526.684,5701699.762,-38.78036720,-72.61071350
18,2036855,Inst. de distribució,1980282,equipo,IFB3BN,BT,,PSAD56,19,186910.537,5702356.731,-38.77459510,-72.60600520
18,277597,Inst. de distribució,52487,equipo,F3AL00J03AN10,Clas,,PSAD56,19,187447.563,5702944.086,-38.76950320,-72.59956960
18,9463790,Inst. de distribució,2982172,equipo,IHA3A3,Clas,,PSAD56,19,185534.319,5696651.796,-38.82541160,-72.62441720
18,209904,Inst. de distribució,1716838507,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185333.073,5698540.790,-38.80835160,-72.62586830
18,9708379,Inst. de distribució,9708368,equipo,ER3CF03C00CFBB4,Clas,,PSAD56,19,180853.455,5695545.325,-38.83367780,-72.67874190
18,134108,Inst. de distribució,44612,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186754.675,5702332.689,-38.77475600,-72.60780680
18,9707908,Inst. de distribució,1716849181,equipo,EP1CF00C02CHNE2,Clas,,PSAD56,19,182597.777,5696036.969,-38.82988710,-72.65846000
18,194882,Inst. de distribució,59431,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185754.960,5700186.163,-38.79370490,-72.62026940
18,1717044838,Inst. de distribució,5476791,equipo,ER3CF03C00CFBB4,Clas,,PSAD56,19,185574.077,5696626.914,-38.82564960,-72.62397150
18,9708380,Inst. de distribució,9708363,equipo,IHA3A3,Clas,,PSAD56,19,180805.250,5695708.188,-38.83219570,-72.67922070
18,9722721,Inst. de distribució,9708363,equipo,IHA3A3,Clas,,PSAD56,19,180805.250,5695708.188,-38.83219570,-72.67922070
18,1989639,Inst. de distribució,1989627,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186210.277,5701157.995,-38.78512700,-72.61459510
18,122950,Inst. de distribució,1716852284,equipo,ER3AF03C00BHBB2,Clas,,PSAD56,19,186997.052,5693802.037,-38.85156170,-72.60889630
18,9839292,Inst. de distribució,1716831502,equipo,IHA3A3,Clas,,PSAD56,19,187081.434,5703316.939,-38.76602010,-72.60360680
18,9149409,Inst. de distribució,1716831502,equipo,IHA3A3,Clas,,PSAD56,19,187081.434,5703316.939,-38.76602010,-72.60360680
18,9708357,Inst. de distribució,9708346,equipo,IHA3A3,Clas,,PSAD56,19,180812.114,5695815.431,-38.83123380,-72.67909200
18,9722704,Inst. de distribució,9708346,equipo,IHA3A3,Clas,,PSAD56,19,180812.114,5695815.431,-38.83123380,-72.67909200
18,144956,Inst. de distribució,1716840544,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185363.799,5698420.501,-38.80944440,-72.62557000
18,2032768,Inst. de distribució,2032528,equipo,EA2AF00C02BHBB2,Clas,,PSAD56,19,185303.542,5698669.166,-38.80718660,-72.62614910
18,216073,Inst. de distribució,1716851002,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182038.375,5699727.526,-38.79649670,-72.66318890
18,9708207,Inst. de distribució,9708172,equipo,IHA3A3,Clas,,PSAD56,19,181390.859,5696045.359,-38.82937580,-72.67233190
18,1717306079,Inst. de distribució,1716828803,equipo,ER3CF03C00BHBB2,Clas,,PSAD56,19,185779.954,5695944.934,-38.83185630,-72.62191570
18,2041592,Inst. de distribució,2041564,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185519.352,5699729.928,-38.79772390,-72.62318490
18,1717031896,Inst. de distribució,1989626,equipo,ER3CF06C01CHBD4,Clas,,PSAD56,19,186174.884,5701092.575,-38.78570280,-72.61503150
18,5509158,Inst. de distribució,5508969,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,186171.952,5694606.076,-38.84403680,-72.61801900
18,9838147,Inst. de distribució,59412,equipo,ER0BA01A00BNNB3,BT,,PSAD56,19,185709.239,5695923.184,-38.83202670,-72.62273870
18,115461,Inst. de distribució,59412,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,185709.239,5695923.184,-38.83202670,-72.62273870
18,1984675,Inst. de distribució,1984620,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187231.621,5702422.669,-38.77411600,-72.60228650
18,1717044737,Inst. de distribució,1717044278,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,185635.262,5697321.788,-38.81942230,-72.62295100
18,1717028773,Inst. de distribució,1716840870,equipo,EP3CF00C03CHBD2,Clas,,PSAD56,19,186653.311,5702048.835,-38.77727290,-72.60910010
18,5282190,Inst. de distribució,5282185,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187591.517,5702955.410,-38.76945230,-72.59791080
18,5971539,Inst. de distribució,1976829,equipo,IHA3A3,Clas,,PSAD56,19,185617.136,5697375.798,-38.81893010,-72.62313470
18,5509153,Inst. de distribució,754459,equipo,ER2AF04C00BHBD2,Clas,,PSAD56,19,186097.655,5694628.999,-38.84380420,-72.61886290
18,8071691,Inst. de distribució,8071495,equipo,IHA3A3,Clas,,PSAD56,19,186713.109,5702092.604,-38.77690050,-72.60839330
18,9532627,Inst. de distribució,24646,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185544.627,5697707.751,-38.81591890,-72.62381670
18,1717044799,Inst. de distribució,5970327,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,185628.615,5696711.164,-38.82491140,-72.62330600
18,1717306108,Inst. de distribució,1900359,equipo,EP3CF00C03CHBD2,Clas,,PSAD56,19,185762.088,5696501.710,-38.82684270,-72.62186710
18,128315,Inst. de distribució,1716830745,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,187045.135,5703299.010,-38.76616850,-72.60403190
18,930585,Inst. de distribució,1716830745,equipo,EP5BA03A03BNNC1,BT,,PSAD56,19,187045.135,5703299.010,-38.76616850,-72.60403190
18,2200884,Inst. de distribució,2200880,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186734.072,5702231.790,-38.77565610,-72.60808930
18,4903820,Inst. de distribució,1716840547,equipo,ER3AF06C01BFBD2,Clas,,PSAD56,19,186690.284,5702038.294,-38.77738080,-72.60868010
18,2230172,Inst. de prop. terce,1716840547,equipo,H3AAF06L00H,Clas,,PSAD56,19,186690.284,5702038.294,-38.77738080,-72.60868010
18,1717043639,Inst. de distribució,1865121,equipo,ER3CF06C01CHBD4,Clas,,PSAD56,19,185668.269,5700045.632,-38.79493780,-72.62132970
18,1716562543,Inst. de prop. terce,1716562387,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,179480.660,5695831.175,-38.83060850,-72.69439210
18,5509168,Inst. de distribució,5508945,equipo,EA2AF00C02BHBB2,Clas,,PSAD56,19,186158.090,5694652.856,-38.84361120,-72.61815710
18,5920286,Inst. de distribució,5920245,equipo,ICA2BN,Clas,,PSAD56,19,183094.706,5697054.551,-38.82091510,-72.65227870
18,1982186,Inst. de distribució,1982181,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,186192.290,5694633.349,-38.84379880,-72.61777270
18,5641938,Inst. de distribució,9021160,equipo,EP3AF00C03BHBF1,Clas,,PSAD56,19,186444.516,5701638.420,-38.78088970,-72.61168540
18,8187212,Inst. de distribució,8187208,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185299.546,5698671.806,-38.80716140,-72.62619380
18,5509163,Inst. de distribució,5508982,equipo,ER3AF06C01BHBD2,Clas,,PSAD56,19,186175.551,5694633.832,-38.84378850,-72.61796500
18,2041621,Inst. de distribució,2041565,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185477.916,5699642.429,-38.79849600,-72.62370100
18,1980016,Inst. de distribució,1980013,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186844.085,5702404.632,-38.77414080,-72.60674700
18,6861357,Inst. de distribució,6861346,equipo,IHA3A3,Clas,,PSAD56,19,187159.378,5702932.720,-38.76950330,-72.60288550
18,9149412,Inst. de distribució,9149416,equipo,IHA3A3,Clas,,PSAD56,19,187086.442,5703330.756,-38.76589770,-72.60354300
18,1869490,Inst. de distribució,1869451,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,185579.303,5696298.730,-38.82860290,-72.62406120
18,141671,Inst. de distribució,1716863155,equipo,EP3AF06C04BHBC1,Clas,,PSAD56,19,186872.710,5703157.448,-38.76738050,-72.60607680
18,211268,Inst. de distribució,1716849775,equipo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182955.424,5697074.353,-38.82068690,-72.65387070
18,1717031992,Inst. de distribució,1988677,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,185924.401,5700534.842,-38.79062950,-72.61816350
18,2037229,Inst. de distribució,1716839903,equipo,EP3AF06C04CHBC2,Clas,,PSAD56,19,184459.431,5697675.937,-38.81581690,-72.63630570
18,1716722926,Inst. de distribució,1716722846,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,180820.802,5695976.825,-38.82978560,-72.67891740
18,216756,Inst. de distribució,1716828772,equipo,EP3AF00C03BHBA1,Clas,,PSAD56,19,185723.269,5695939.630,-38.83188380,-72.62256990
18,1085770,Inst. de distribució,7888682,equipo,ICB1AN,BT,,PSAD56,19,186779.253,5694257.899,-38.84738450,-72.61119370
18,1717031935,Inst. de distribució,5667780,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,186478.208,5701711.343,-38.78024580,-72.61126520
18,5245108,Inst. de distribució,1979469,equipo,EA3AF00C03BFBB2,Clas,,PSAD56,19,185072.003,5696816.274,-38.82376720,-72.62965710
18,9498176,Inst. de distribució,59417,equipo,IHA3A3,Clas,,PSAD56,19,182457.386,5698669.801,-38.80615980,-72.65886080
18,214261,Inst. de distribució,1716849260,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182740.851,5696559.549,-38.82523920,-72.65657440
18,214433,Inst. de distribució,38095,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,181257.010,5696685.173,-38.82357360,-72.67357460
18,214442,Inst. de distribució,38172,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182736.826,5698583.764,-38.80703410,-72.65568880
18,214443,Inst. de distribució,1716849373,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182216.269,5695985.773,-38.83020990,-72.66286980
18,214636,Inst. de distribució,1716849397,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182763.657,5697755.798,-38.81448970,-72.65576140
18,214637,Inst. de distribució,1716851106,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182558.689,5698585.619,-38.80695330,-72.65773530
18,214816,Inst. de distribució,1716851251,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183147.913,5699650.078,-38.79759270,-72.65047410
18,215001,Inst. de distribució,1716851202,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182676.760,5698575.412,-38.80708760,-72.65638300
18,215184,Inst. de distribució,1716837283,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183749.403,5697566.108,-38.81655000,-72.64451770
18,215185,Inst. de distribució,1716849203,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,181961.506,5695904.564,-38.83084820,-72.66583630
18,215200,Inst. de distribució,1716834165,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,186351.319,5701138.720,-38.78535050,-72.61298330
18,215352,Inst. de distribució,72239,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,181053.053,5697121.097,-38.81957970,-72.67571740
18,215361,Inst. de distribució,1716850964,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182129.503,5699319.437,-38.80019950,-72.66232980
18,215362,Inst. de distribució,72317,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183126.681,5698262.168,-38.81006650,-72.65135590
18,215561,Inst. de distribució,24652,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183205.614,5698246.077,-38.81023960,-72.65045600
18,215842,Inst. de distribució,1716857378,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,181320.622,5696431.838,-38.82587480,-72.67296050
18,215850,Inst. de distribució,1716850979,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182369.970,5698921.338,-38.80386620,-72.65974970
18,216074,Inst. de distribució,38175,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182845.573,5696770.559,-38.82337930,-72.65527340
18,216302,Inst. de distribució,44605,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182048.957,5699634.300,-38.79733890,-72.66311030
18,216303,Inst. de distribució,1716849774,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182933.693,5696983.164,-38.82149910,-72.65416250
18,216304,Inst. de distribució,44621,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182427.037,5695983.845,-38.83030330,-72.66044750
18,216522,Inst. de distribució,1716849418,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182543.525,5698360.513,-38.80897220,-72.65801320
18,216524,Inst. de distribució,51064,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,181874.523,5695929.410,-38.83059330,-72.66682490
18,216748,Inst. de distribució,1716857373,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,180605.311,5697106.840,-38.81954560,-72.68087080
18,216757,Inst. de distribució,59430,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183158.375,5699709.395,-38.79706300,-72.65032660
18,217001,Inst. de distribució,1716854312,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182971.347,5698437.469,-38.80843420,-72.65306060
18,217233,Inst. de distribució,72315,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183023.370,5698873.610,-38.80453070,-72.65226220
18,217450,Inst. de distribució,78746,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,182169.331,5699256.706,-38.80077800,-72.66190100
18,217451,Inst. de distribució,24650,nodo,EP2AF04C03BHBC1,Clas,,PSAD56,19,183040.189,5698961.457,-38.80374670,-72.65202850
