empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,772659,Padre Las Casas,La Araucanía,BT,15657,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187345.989,5703140.331,-38.76770230,-72.60064770
18,743063,Padre Las Casas,La Araucanía,BT,227631,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186050.040,5696057.029,-38.83094460,-72.61875920
18,1717242955,Padre Las Casas,La Araucanía,BT,1244282,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,185628.848,5696545.278,-38.82640330,-72.62337900
18,2124652,Padre Las Casas,La Araucanía,MT,255270,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,0,PSAD56,19,185780.208,5696062.333,-38.83080060,-72.62185920
18,765267,Padre Las Casas,La Araucanía,BT,224529,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,187780.904,5694356.387,-38.84685470,-72.59962950
18,2050009,Padre Las Casas,La Araucanía,BT,457192,Inst. de prop. terce,PA115H2,11.500,Hormigón,,1,1,PSAD56,19,186558.148,5701684.881,-38.78051220,-72.61035870
18,9707237,Padre Las Casas,La Araucanía,MT,984174,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,183090.943,5696928.512,-38.82204720,-72.65237990
18,721831,Padre Las Casas,La Araucanía,BT,250137,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186969.323,5703155.176,-38.76743520,-72.60496800
18,51098,Padre Las Casas,La Araucanía,MT,224564,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,186819.034,5694383.804,-38.84626630,-72.61067890
18,44610,Padre Las Casas,La Araucanía,MT,227665,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,2,PSAD56,19,186211.304,5695834.885,-38.83299990,-72.61700630
18,9460267,Padre Las Casas,La Araucanía,MT,975594,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,1,PSAD56,19,182528.595,5698417.466,-38.80845470,-72.65815860
18,9047381,Padre Las Casas,La Araucanía,MT,865157,Inst. de distribució,PA100H2,10.000,Hormigón,remate,2,0,PSAD56,19,182120.937,5695969.071,-38.83032570,-72.66397360
18,673608,Padre Las Casas,La Araucanía,BT,30572,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187342.954,5703173.391,-38.76740390,-72.60066760
18,1716722878,Padre Las Casas,La Araucanía,MT,1117339,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,179715.684,5695821.899,-38.83077740,-72.69169440
18,765279,Padre Las Casas,La Araucanía,BT,227751,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,182320.494,5696494.737,-38.82567050,-72.66143680
18,1984618,Padre Las Casas,La Araucanía,MT,468170,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,1,PSAD56,19,187228.161,5702337.307,-38.77488250,-72.60236490
18,2041283,Padre Las Casas,La Araucanía,MT,500130,Inst. de prop. terce,PA115H2,11.500,Hormigón,,1,0,PSAD56,19,186459.709,5701516.110,-38.78199510,-72.61156640
18,786025,Padre Las Casas,La Araucanía,BT,30000,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,2,PSAD56,19,187369.132,5702936.117,-38.76954710,-72.60047430
18,1716828201,Padre Las Casas,La Araucanía,MT,14770,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,186992.545,5703449.051,-38.76480050,-72.60456810
18,784621,Padre Las Casas,La Araucanía,BT,227550,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,181429.455,5696403.855,-38.82616590,-72.67172230
18,2036749,Padre Las Casas,La Araucanía,BT,493657,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186918.680,5702254.669,-38.77551590,-72.60595790
18,705834,Padre Las Casas,La Araucanía,BT,254460,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,182668.361,5697985.754,-38.81238740,-72.65675100
18,713347,Padre Las Casas,La Araucanía,BT,253569,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,180873.518,5696714.184,-38.82317390,-72.67796970
18,1716829036,Padre Las Casas,La Araucanía,MT,165998,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,185225.660,5699000.050,-38.80418300,-72.62689320
18,8187089,Padre Las Casas,La Araucanía,BT,787713,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,2,PSAD56,19,185112.934,5698515.613,-38.80849940,-72.62841000
18,716864,Padre Las Casas,La Araucanía,BT,30615,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186826.070,5703630.962,-38.76310540,-72.60639790
18,5971306,Padre Las Casas,La Araucanía,BT,706961,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,185669.547,5697796.909,-38.81516160,-72.62234010
18,774255,Padre Las Casas,La Araucanía,BT,43897,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186753.289,5696272.940,-38.82925330,-72.61057530
18,1716203387,Padre Las Casas,La Araucanía,BT,912680,Inst. de distribució,PA115H3,11.500,Hormigón,remate,0,1,PSAD56,19,186244.487,5694048.813,-38.84907430,-72.61743900
18,739097,Padre Las Casas,La Araucanía,BT,30635,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187050.554,5703231.785,-38.76677500,-72.60400010
18,762282,Padre Las Casas,La Araucanía,BT,188327,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,185355.137,5697878.352,-38.81431700,-72.62591710
18,716872,Padre Las Casas,La Araucanía,BT,30678,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,186908.405,5703229.641,-38.76674390,-72.60563400
18,2982293,Padre Las Casas,La Araucanía,BT,227794,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,183298.753,5698192.240,-38.81075730,-72.64941020
18,2175988,Padre Las Casas,La Araucanía,BT,572730,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187066.321,5702168.455,-38.77634370,-72.60430080
18,2176233,Padre Las Casas,La Araucanía,BT,572875,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187130.462,5702477.886,-38.77358360,-72.60342370
18,1716857380,Padre Las Casas,La Araucanía,MT,253540,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,2,PSAD56,19,180259.346,5697466.121,-38.81618920,-72.68468100
18,799420,Padre Las Casas,La Araucanía,BT,212272,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,185770.158,5697983.073,-38.81352330,-72.62109870
18,1716843994,Padre Las Casas,La Araucanía,MT,165791,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,186587.677,5701912.660,-38.77847420,-72.60991600
18,1717044253,Padre Las Casas,La Araucanía,MT,1152264,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,185628.324,5698287.502,-38.81073490,-72.62259020
18,738448,Padre Las Casas,La Araucanía,BT,225477,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,185753.825,5694708.134,-38.84296980,-72.62278070
18,716189,Padre Las Casas,La Araucanía,BT,225476,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,185802.814,5694704.875,-38.84301660,-72.62221890
18,790490,Padre Las Casas,La Araucanía,BT,30515,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187274.786,5702870.403,-38.77010460,-72.60158790
18,1716851156,Padre Las Casas,La Araucanía,MT,227692,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,183153.880,5699814.374,-38.79611740,-72.65033010
18,705030,Padre Las Casas,La Araucanía,BT,165829,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,181887.720,5696771.394,-38.82302630,-72.66628430
18,59432,Padre Las Casas,La Araucanía,MT,165672,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,182699.043,5697092.490,-38.82043140,-72.65680960
18,5315,Padre Las Casas,La Araucanía,MT,227634,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,1,PSAD56,19,186210.338,5696216.164,-38.82957060,-72.61684370
18,699972,Padre Las Casas,La Araucanía,BT,227604,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186092.285,5694175.449,-38.84788110,-72.61913160
18,763063,Padre Las Casas,La Araucanía,BT,165889,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,184232.427,5698741.645,-38.80615150,-72.63842690
18,656247,Padre Las Casas,La Araucanía,BT,262681,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,180003.182,5697337.334,-38.81725430,-72.68768520
18,706033,Padre Las Casas,La Araucanía,BT,165861,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,184407.641,5698309.443,-38.81010120,-72.63661090
18,78897,Padre Las Casas,La Araucanía,BT,14779,Inst. de distribució,PA115H2,11.500,Hormigón,,3,1,PSAD56,19,187142.054,5703680.876,-38.76276860,-72.60274560
18,664715,Padre Las Casas,La Araucanía,BT,30654,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,187113.007,5702949.671,-38.76933440,-72.60341050
18,763099,Padre Las Casas,La Araucanía,BT,227583,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,182205.068,5695928.432,-38.83072150,-72.66302510
18,59605,Padre Las Casas,La Araucanía,MT,188341,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187298.712,5703319.820,-38.76607130,-72.60110960
18,785081,Padre Las Casas,La Araucanía,BT,227596,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,182518.606,5696073.572,-38.82952940,-72.65935340
18,758597,Padre Las Casas,La Araucanía,BT,254467,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,183944.711,5697692.901,-38.81547980,-72.64221450
18,723986,Padre Las Casas,La Araucanía,BT,227717,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,182515.555,5695700.600,-38.83288240,-72.65956040
18,706129,Padre Las Casas,La Araucanía,BT,165566,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,184316.976,5697903.109,-38.81372290,-72.63783910
18,1716852734,Padre Las Casas,La Araucanía,MT,227676,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,186184.986,5696163.104,-38.83003870,-72.61715930
18,9708367,Padre Las Casas,La Araucanía,MT,948012,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,180846.191,5695564.263,-38.83350480,-72.67881670
18,743126,Padre Las Casas,La Araucanía,BT,30531,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187486.795,5703018.696,-38.76884610,-72.59908520
18,738739,Padre Las Casas,La Araucanía,BT,15597,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187379.649,5703287.815,-38.76638780,-72.60019430
18,656777,Padre Las Casas,La Araucanía,BT,212275,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,185911.296,5697964.851,-38.81373750,-72.61948460
18,9467027,Padre Las Casas,La Araucanía,MT,969184,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,0,PSAD56,19,182430.165,5698729.910,-38.80560940,-72.65914600
18,738740,Padre Las Casas,La Araucanía,BT,15678,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187358.807,5703094.713,-38.76811710,-72.60052110
18,1717044259,Padre Las Casas,La Araucanía,MT,1152231,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,185665.867,5698109.365,-38.81235030,-72.62223990
18,9305577,Padre Las Casas,La Araucanía,MT,937210,Inst. de distribució,PA115H2,11.500,Hormigón,remate,3,0,PSAD56,19,186199.963,5701139.345,-38.78529110,-72.61472210
18,5683825,Padre Las Casas,La Araucanía,MT,636941,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,186872.009,5696175.351,-38.83017320,-72.60925470
18,1716854845,Padre Las Casas,La Araucanía,MT,228154,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,185049.785,5696184.712,-38.82943900,-72.63020130
18,725753,Padre Las Casas,La Araucanía,BT,30587,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187060.877,5703421.769,-38.76507010,-72.60379550
18,654365,Padre Las Casas,La Araucanía,BT,166105,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,184553.859,5699034.782,-38.80363050,-72.63459840
18,24843,Padre Las Casas,La Araucanía,MT,255512,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,186792.266,5703220.897,-38.76678130,-72.60697210
18,2043721,Padre Las Casas,La Araucanía,MT,491629,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,186325.903,5694167.383,-38.84803700,-72.61644860
18,665118,Padre Las Casas,La Araucanía,BT,15625,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187098.462,5703094.770,-38.76802430,-72.60351180
18,719555,Padre Las Casas,La Araucanía,BT,227726,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,182758.384,5695598.255,-38.83389030,-72.65681570
18,710360,Padre Las Casas,La Araucanía,BT,165936,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,185210.900,5697082.063,-38.82142660,-72.62793880
18,1716851133,Padre Las Casas,La Araucanía,MT,227834,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,183067.800,5699044.708,-38.80300800,-72.65167290
18,9708364,Padre Las Casas,La Araucanía,MT,972844,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,180815.903,5695688.800,-38.83237390,-72.67910720
18,44619,Padre Las Casas,La Araucanía,MT,165668,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,182840.225,5697083.905,-38.82055950,-72.65519060
18,5970835,Padre Las Casas,La Araucanía,MT,706931,Inst. de distribució,PA115H2,11.500,Hormigón,,1,4,PSAD56,19,185620.374,5696852.052,-38.82364140,-72.62333650
18,765591,Padre Las Casas,La Araucanía,BT,228348,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,186394.953,5701106.763,-38.78565350,-72.61249640
18,5508969,Padre Las Casas,La Araucanía,MT,668722,Inst. de distribució,PA115H2,11.500,Hormigón,,2,0,PSAD56,19,186171.952,5694606.076,-38.84403680,-72.61801900
18,2247835,Padre Las Casas,La Araucanía,BT,572783,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,188326.021,5694644.928,-38.84445300,-72.59322970
18,721316,Padre Las Casas,La Araucanía,BT,15295,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,186876.416,5703541.444,-38.76392830,-72.60586020
18,1716834740,Padre Las Casas,La Araucanía,MT,14719,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,186792.718,5702618.355,-38.77220040,-72.60724020
18,1716834911,Padre Las Casas,La Araucanía,MT,228336,Inst. de distribució,PA100H2,10.000,Hormigón,remate,2,3,PSAD56,19,186810.346,5701550.689,-38.78180870,-72.60752190
18,9432314,Padre Las Casas,La Araucanía,MT,969163,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,185795.416,5700272.990,-38.79293840,-72.61976500
18,2248692,Padre Las Casas,La Araucanía,BT,572631,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,187200.935,5694893.580,-38.84181760,-72.60605520
18,799787,Padre Las Casas,La Araucanía,BT,15356,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186793.960,5703317.630,-38.76591190,-72.60690880
18,5920241,Padre Las Casas,La Araucanía,MT,668854,Inst. de distribució,PA100H2,10.000,Hormigón,paso,2,0,PSAD56,19,183074.493,5697095.023,-38.82054390,-72.65249240
18,5508945,Padre Las Casas,La Araucanía,MT,668749,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,0,PSAD56,19,186158.090,5694652.856,-38.84361120,-72.61815710
18,1717266856,Padre Las Casas,La Araucanía,MT,1190879,Inst. de distribució,PA135H1,13.500,Hormigón,paso,1,0,PSAD56,19,185966.618,5695180.677,-38.83879610,-72.62011810
18,653265,Padre Las Casas,La Araucanía,BT,165826,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,181921.380,5696851.554,-38.82231760,-72.66586030
18,655421,Padre Las Casas,La Araucanía,BT,165836,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,184429.878,5697773.090,-38.81493260,-72.63660090
18,765854,Padre Las Casas,La Araucanía,BT,42032,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,186525.234,5701848.770,-38.77902660,-72.61066250
18,707119,Padre Las Casas,La Araucanía,BT,224532,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,187743.853,5694244.187,-38.84785060,-72.60010650
18,678045,Padre Las Casas,La Araucanía,BT,15602,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187457.323,5703199.798,-38.76720690,-72.59934180
18,5661433,Padre Las Casas,La Araucanía,MT,636949,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,0,PSAD56,19,187054.432,5696380.763,-38.82839070,-72.60706390
18,1716836176,Padre Las Casas,La Araucanía,MT,165943,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,185153.128,5696791.396,-38.82402000,-72.62873580
18,760488,Padre Las Casas,La Araucanía,BT,42030,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,186535.588,5701828.571,-38.77921200,-72.61055270
18,790480,Padre Las Casas,La Araucanía,BT,30510,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187445.492,5702929.575,-38.76963300,-72.59960000
18,761166,Padre Las Casas,La Araucanía,BT,165286,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,182582.640,5699528.951,-38.79847860,-72.65702580
18,1716835213,Padre Las Casas,La Araucanía,BT,14796,Inst. de distribució,PA115H2,11.500,Hormigón,,1,5,PSAD56,19,187127.233,5702918.571,-38.76961910,-72.60326110
18,787870,Padre Las Casas,La Araucanía,BT,230402,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187330.438,5703391.598,-38.76543700,-72.60071260
18,2007066,Padre Las Casas,La Araucanía,BT,456503,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,2,PSAD56,19,185303.194,5699782.502,-38.79717390,-72.62564500
18,710300,Padre Las Casas,La Araucanía,BT,165678,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,182541.902,5697179.937,-38.81958840,-72.65857570
18,1716834303,Padre Las Casas,La Araucanía,MT,228359,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,186047.826,5700658.204,-38.78956400,-72.61668910
18,777015,Padre Las Casas,La Araucanía,BT,227651,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,186358.847,5695971.424,-38.83182450,-72.61524770
18,656458,Padre Las Casas,La Araucanía,BT,254919,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,182064.075,5697527.296,-38.81629230,-72.66390820
18,2247887,Padre Las Casas,La Araucanía,BT,572683,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,2,PSAD56,19,188264.833,5694366.917,-38.84693160,-72.59405930
18,38174,Padre Las Casas,La Araucanía,MT,227818,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,183404.811,5699376.029,-38.80014960,-72.64764760
18,739612,Padre Las Casas,La Araucanía,BT,250138,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,186987.704,5703131.994,-38.76765020,-72.60476730
18,1716558879,Padre Las Casas,La Araucanía,MT,1098096,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,185378.059,5695899.618,-38.83212030,-72.62655730
18,1716226816,Padre Las Casas,La Araucanía,BT,1007577,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,182550.502,5699624.565,-38.79760720,-72.65735120
18,686974,Padre Las Casas,La Araucanía,BT,30508,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187451.003,5702860.059,-38.77026010,-72.59956810
18,9426180,Padre Las Casas,La Araucanía,MT,984182,Inst. de distribució,PA115H2,11.500,Hormigón,remate,2,2,PSAD56,19,186860.190,5702203.894,-38.77595180,-72.60665300
18,738562,Padre Las Casas,La Araucanía,BT,228386,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,185855.371,5700326.780,-38.79247600,-72.61905150
18,9708366,Padre Las Casas,La Araucanía,MT,980834,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,180835.968,5695617.819,-38.83301950,-72.67890940
18,659576,Padre Las Casas,La Araucanía,BT,165881,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,184443.726,5698486.006,-38.80852620,-72.63611530
18,2310174,Padre Las Casas,La Araucanía,BT,604405,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187206.402,5702242.565,-38.77572690,-72.60265780
18,9708187,Padre Las Casas,La Araucanía,MT,1002527,Inst. de distribució,PA115H2,11.500,Hormigón,remate,2,0,PSAD56,19,180841.672,5695992.386,-38.82965320,-72.67867020
18,657488,Padre Las Casas,La Araucanía,BT,227790,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,183571.199,5698342.599,-38.80950300,-72.64620970
