empresa_id,tramo_id,conductor_id,alimentador_id,largo,tipo_disp,num_fases,fases_id,tension,propiedad,datum,zona,x1,y1,x2,y2,nodo_id1,nodo_id2
18,299421,24557780,678,98.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181428.906,5696084.449,181436.906,5696179.159,38276241,38095340
18,299375,24557780,678,73.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182840.225,5697083.905,182768.526,5697089.709,38484130,40140844
18,9047245,24557780,678,63.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183811.125,5697573.777,183749.403,5697566.108,39853487,39757546
18,332834,24557780,678,49.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186266.996,5701002.631,186245.043,5700960.162,38923885,38925018
18,362737,24557780,678,100.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,187346.366,5693865.968,187333.960,5693963.219,38464802,38875758
18,396683,24557780,678,112.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186047.826,5700658.204,185997.567,5700559.889,39066182,39051668
18,5314684,24557780,678,55.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182258.378,5696994.413,182207.361,5696976.414,38149858,38182312
18,362855,24557780,678,53.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183645.997,5697550.771,183597.139,5697535.309,39622436,39426065
18,299395,24557780,678,125.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182713.274,5696135.712,182682.134,5696252.007,39792004,37858017
18,9047382,24557780,678,28.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182146.446,5695979.214,182120.937,5695969.071,38467732,38494399
18,9047372,24557780,678,42.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182362.766,5695992.142,182322.201,5695991.028,38161742,38197403
18,9047373,24557780,678,39.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182322.201,5695991.028,182284.730,5695989.997,38197403,38303705
18,363225,24557780,678,119.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182955.424,5697074.353,182840.225,5697083.905,37855788,38484130
18,362848,24557780,678,96.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,184496.351,5698576.396,184498.913,5698665.701,40061081,38896987
18,5314687,24557780,678,57.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182404.269,5697053.754,182353.643,5697030.265,38178180,38149535
18,363230,24557780,678,100.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182176.389,5699740.441,182273.919,5699743.684,38527270,38872439
18,396686,24557780,678,33.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186596.841,5701565.548,186624.935,5701550.958,37668120,39284900
18,363273,24557780,678,89.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181436.906,5696179.159,181445.687,5696264.133,38095340,39617449
18,298883,24557780,678,36.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,187251.439,5693861.759,187284.348,5693857.021,38976732,38663844
18,363226,24557780,678,71.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182768.526,5697089.709,182699.043,5697092.490,40140844,38282333
18,363237,24557780,678,98.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182525.629,5697093.118,182431.070,5697079.175,38384065,37708486
18,363263,24557780,678,51.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181916.285,5695902.722,181874.523,5695929.410,38744939,40087969
18,363234,24557780,678,124.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182955.424,5697074.353,183077.368,5697066.408,37855788,39912926
18,299386,24557780,678,57.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182580.776,5697101.549,182525.629,5697093.118,37595772,38384065
18,2084283,24555881,678,42.000,Aéreo,2,RS,15.000,Inst. de prop. terce,PSAD56,19,186078.629,5700875.369,186059.498,5700912.092,38132179,38897429
18,1983071,24555881,678,8.000,Aéreo,2,RS,15.000,Inst. de prop. terce,PSAD56,19,186241.427,5694076.968,186245.807,5694070.771,38599485,39997563
18,2161300,24555881,678,5.000,Aéreo,2,RS,15.000,Inst. de prop. terce,PSAD56,19,185621.787,5696550.604,185623.766,5696545.836,38490737,37974892
18,1975888,186372432,678,11.000,Aéreo,3,RST,15.000,Inst. de prop. terce,PSAD56,19,185647.217,5700001.711,185658.132,5700002.569,39790178,40245678
18,2036526,24555881,678,28.000,Aéreo,2,RS,15.000,Inst. de prop. terce,PSAD56,19,186745.795,5701355.098,186772.752,5701359.206,39445277,39489522
18,2041322,186372432,678,8.000,Aéreo,3,RST,15.000,Inst. de prop. terce,PSAD56,19,186452.143,5701519.223,186459.709,5701516.110,39169012,39176178
18,2201421,186372432,678,12.000,Aéreo,3,RST,15.000,Inst. de prop. terce,PSAD56,19,185594.861,5697511.976,185606.376,5697509.655,38611336,38458002
18,363117,24555881,678,31.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182928.373,5698540.258,182940.865,5698513.288,38415767,39646029
18,299270,24555881,678,71.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183057.594,5698269.449,183126.681,5698262.168,38727988,39113539
18,289272,24555881,678,78.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181392.504,5696404.814,181320.622,5696431.838,39386986,39885265
18,289385,24555881,678,102.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181316.810,5697475.779,181414.379,5697462.910,38954105,39565902
18,353371,24555881,678,76.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180988.145,5697122.454,180913.610,5697122.877,37855210,37670380
18,289384,24555881,678,23.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181202.144,5697467.425,181218.320,5697483.613,38400354,38832116
18,299243,24555881,678,90.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183040.189,5698961.457,183067.800,5699044.708,39779766,39806493
18,289383,24555881,678,97.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181233.489,5697378.170,181202.144,5697467.425,40124191,38400354
18,2248562,24555881,678,33.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186868.259,5694970.493,186900.206,5694968.506,39490274,39496438
18,363112,24555881,678,21.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183121.872,5699351.810,183142.591,5699353.814,39806005,39895196
18,299256,24555881,678,79.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183139.420,5699572.718,183147.913,5699650.078,37891434,38282632
18,299267,24555881,678,85.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182940.865,5698513.288,182971.347,5698437.469,39646029,38770686
18,5920398,24555881,678,52.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183379.112,5697322.934,183344.911,5697284.431,39097099,39035857
18,353120,24555881,678,83.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181320.622,5696431.838,181244.395,5696457.532,39885265,38120978
18,289527,24555881,678,82.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180529.831,5697098.595,180450.882,5697089.721,38472572,38120985
18,353429,24555881,678,109.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180259.346,5697466.121,180157.870,5697433.942,39188974,39221190
18,363107,24555881,678,61.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183147.913,5699650.078,183158.375,5699709.395,38282632,38384075
18,299242,24555881,678,92.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183023.370,5698873.610,183040.189,5698961.457,39112777,39779766
18,299217,24555881,678,62.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182617.380,5698583.161,182676.760,5698575.412,39061904,38403796
18,289525,24555881,678,80.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180765.312,5697125.699,180686.824,5697116.684,37891625,39002371
18,353421,24555881,678,30.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180450.882,5697089.721,180426.766,5697106.118,38120985,39331390
18,2248561,24555881,678,32.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186837.399,5694973.321,186868.259,5694970.493,39487770,39490274
18,299244,24555881,678,79.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183067.800,5699044.708,183093.285,5699118.201,39806493,39786077
18,363116,24555881,678,85.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183404.811,5699376.029,183486.199,5699377.951,39518911,39049646
18,353234,24555881,678,58.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181272.715,5697117.263,181215.890,5697117.717,37831477,38951020
18,353372,24555881,678,75.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180836.939,5697125.726,180765.312,5697125.699,37855198,37891625
18,363121,24555881,678,83.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183126.681,5698262.168,183205.614,5698246.077,39113539,39387356
18,2013800,24555881,678,33.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186393.236,5701144.248,186361.913,5701151.964,39484678,38966659
18,353122,24555881,678,70.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181256.124,5696616.465,181257.010,5696685.173,39561625,37831163
18,363092,24555881,678,62.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183005.200,5698814.849,183023.370,5698873.610,38340860,39112777
18,299248,24555881,678,100.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183113.290,5699180.021,183124.523,5699274.420,39229974,37858004
18,353374,24555881,678,78.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180605.311,5697106.840,180529.831,5697098.595,38320069,38472572
18,409995,24555881,678,66.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182008.760,5697022.683,182002.148,5697085.682,38907885,38175561
18,2248559,24555881,678,37.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186771.375,5694979.357,186806.677,5694975.003,39496448,39461340
18,363111,24555881,678,84.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183153.880,5699814.374,183166.522,5699893.772,38135697,39623280
18,2248558,24555881,678,32.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186740.739,5694981.690,186771.375,5694979.357,37626926,39496448
18,289387,24555881,678,166.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181215.890,5697117.717,181053.053,5697121.097,38951020,39079729
18,5509182,24555881,678,14.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,185951.082,5694670.777,185938.671,5694664.497,38295536,39931260
18,289386,24555881,678,26.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181295.158,5697129.199,181272.715,5697117.263,39586122,37831477
18,363064,24555881,678,61.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182500.361,5698590.629,182558.689,5698585.619,37966361,38094367
18,289577,24555881,678,51.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180460.365,5697425.094,180458.100,5697473.501,39275610,37857954
18,289363,24555881,678,82.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181254.462,5696856.546,181255.337,5696934.570,38630570,38720284
18,353430,24555881,678,71.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180125.224,5697411.074,180064.737,5697376.766,39241376,39188879
18,289582,24555881,678,42.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180157.870,5697433.942,180125.224,5697411.074,39221190,39241376
18,299240,24555881,678,77.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182985.742,5698742.745,183005.200,5698814.849,39326315,38340860
18,299251,24555881,678,71.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183121.872,5699351.810,183123.254,5699420.489,38488350,38311257
18,353212,24555881,678,72.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181255.337,5696934.570,181315.527,5696971.546,38720284,38682922
18,363100,24555881,678,78.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183124.523,5699274.420,183121.872,5699351.810,37858004,38488350
18,289581,24555881,678,84.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180337.720,5697484.655,180259.346,5697466.121,39182835,39188974
18,409996,24555881,678,66.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181991.607,5697159.485,181982.920,5697223.100,39588884,38140268
18,289273,24555881,678,24.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181244.395,5696457.532,181234.052,5696479.377,38120978,39065106
18,346153,24555881,678,59.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181982.920,5697223.100,181980.086,5697281.138,38140268,38024579
18,299252,24555881,678,75.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183123.254,5699420.489,183123.523,5699494.330,38311257,37855204
18,5509179,24555881,678,26.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186116.663,5694646.226,186097.655,5694628.999,39956553,40062626
18,289368,24555881,678,102.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181295.158,5697129.199,181266.221,5697224.369,39522240,38320057
