empresa_id,elemento_id,fecha_utc,fecha_local,p,q,s,i,v
18,678,2023-04-24 02:30:00,2023-04-23 22:30:00,2188.766,-641.307,2280.783,87.000,15372.000
18,678,2022-07-12 17:00:00,2022-07-12 13:00:00,2560.978,-471.308,2603.985,99.000,15276.000
18,678,2022-07-06 20:00:00,2022-07-06 16:00:00,2534.533,-357.841,2559.670,97.000,15389.000
18,678,2022-05-18 10:00:00,2022-05-18 06:00:00,1821.951,-659.193,1937.535,75.000,15259.000
18,678,2023-02-16 23:00:00,2023-02-16 20:00:00,1666.504,-435.380,1722.438,65.000,15373.000
18,678,2023-02-03 19:30:00,2023-02-03 16:30:00,1905.529,-173.527,1913.413,72.000,15412.000
18,678,2022-11-30 08:45:00,2022-11-30 05:45:00,1232.790,-486.296,1325.237,51.000,15272.000
18,678,2022-09-21 06:45:00,2022-09-21 03:45:00,1345.380,-562.937,1458.405,55.000,15484.000
18,678,2022-04-25 11:00:00,2022-04-25 07:00:00,0.000,0.000,0.000,0.000,0.000
18,678,2022-09-10 22:30:00,2022-09-10 18:30:00,2047.246,-516.148,2111.309,81.000,15274.000
18,678,2022-07-17 10:45:00,2022-07-17 06:45:00,1247.154,-697.815,1429.104,54.000,15369.000
18,678,2022-08-03 22:15:00,2022-08-03 18:15:00,2679.726,-501.900,2726.322,104.000,15299.000
18,678,2022-10-30 00:45:00,2022-10-29 21:45:00,2395.456,-530.747,2453.548,94.000,15194.000
18,678,2023-02-24 15:30:00,2023-02-24 12:30:00,1919.992,-214.936,1931.985,73.000,15396.000
18,678,2022-05-03 08:15:00,2022-05-03 04:15:00,1413.241,-601.091,1535.761,59.000,15502.000
18,678,2023-01-20 12:15:00,2023-01-20 09:15:00,1531.695,-277.347,1556.602,59.000,15290.000
18,678,2022-04-06 18:15:00,2022-04-06 14:15:00,983.731,-94.193,988.230,38.000,15350.000
18,678,2022-04-09 02:15:00,2022-04-08 22:15:00,1992.952,-545.821,2066.344,80.000,15177.000
18,678,2022-08-06 04:45:00,2022-08-06 00:45:00,1754.777,-596.349,1853.342,70.000,15350.000
18,678,2022-04-15 12:30:00,2022-04-15 08:30:00,1115.188,-580.289,1257.131,48.000,15193.000
18,678,2023-04-19 15:00:00,2023-04-19 11:00:00,1937.273,-369.208,1972.141,74.000,15400.000
18,678,2022-05-18 14:30:00,2022-05-18 10:30:00,2768.988,-398.645,2797.537,108.000,15226.000
18,678,2022-10-19 11:15:00,2022-10-19 08:15:00,1759.064,-302.395,1784.867,68.000,15199.000
18,678,2022-10-02 21:00:00,2022-10-02 18:00:00,1524.132,-512.072,1607.854,61.000,15440.000
18,678,2022-09-26 21:15:00,2022-09-26 18:15:00,2190.465,-474.514,2241.272,85.000,15343.000
18,678,2022-09-09 15:15:00,2022-09-09 11:15:00,2290.462,-272.063,2306.563,87.000,15289.000
18,678,2023-02-14 10:45:00,2023-02-14 07:45:00,1125.887,-536.120,1247.015,48.000,15275.000
18,678,2022-10-22 07:30:00,2022-10-22 04:30:00,1242.597,-558.848,1362.482,51.000,15455.000
18,678,2022-04-05 08:30:00,2022-04-05 04:30:00,1078.357,-624.081,1245.926,47.000,15474.000
18,678,2022-05-03 19:30:00,2022-05-03 15:30:00,2329.734,-267.696,2345.064,90.000,15304.000
18,678,2023-01-20 04:15:00,2023-01-20 01:15:00,1459.545,-420.725,1518.973,58.000,15344.000
18,678,2023-02-01 19:30:00,2023-02-01 16:30:00,1757.609,-234.922,1773.240,67.000,15429.000
18,678,2023-03-09 07:30:00,2023-03-09 04:30:00,1094.160,-510.096,1207.222,45.000,15441.000
18,678,2023-04-19 08:30:00,2023-04-19 04:30:00,1011.592,-714.458,1238.454,47.000,15299.000
18,678,2022-09-06 23:00:00,2022-09-06 19:00:00,2486.296,-449.792,2526.654,97.000,15223.000
18,678,2023-02-18 05:30:00,2023-02-18 02:30:00,1373.549,-468.661,1451.303,55.000,15320.000
18,678,2022-05-07 01:30:00,2022-05-06 21:30:00,3069.725,-455.656,3103.358,120.000,15351.000
18,678,2023-02-27 19:45:00,2023-02-27 16:45:00,2077.528,-24.793,2077.676,79.000,15343.000
18,678,2022-11-20 14:00:00,2022-11-20 11:00:00,1456.831,-558.576,1560.245,60.000,15192.000
18,678,2022-10-24 08:45:00,2022-10-24 05:45:00,1189.125,-636.719,1348.863,51.000,15389.000
18,678,2022-06-05 10:30:00,2022-06-05 06:30:00,1262.049,-650.238,1419.710,54.000,15496.000
18,678,2022-10-06 06:30:00,2022-10-06 03:30:00,1241.125,-640.991,1396.876,53.000,15386.000
18,678,2023-04-03 09:30:00,2023-04-03 05:30:00,1085.711,-650.381,1265.608,48.000,15377.000
18,678,2023-04-27 16:30:00,2023-04-27 12:30:00,1737.525,-492.086,1805.863,68.000,15383.000
18,678,2022-09-02 22:30:00,2022-09-02 18:30:00,2124.908,-480.978,2178.664,83.000,15263.000
18,678,2022-05-16 01:15:00,2022-05-15 21:15:00,3354.507,-493.881,3390.669,132.000,15233.000
18,678,2022-10-09 09:30:00,2022-10-09 06:30:00,1163.822,-703.421,1359.883,52.000,15323.000
18,678,2023-01-06 15:30:00,2023-01-06 12:30:00,1912.558,-111.259,1915.791,72.000,15363.000
18,678,2022-11-15 23:30:00,2022-11-15 20:30:00,1998.293,-357.838,2030.080,77.000,15383.000
18,678,2023-03-09 18:15:00,2023-03-09 15:15:00,1822.969,-287.915,1845.566,70.000,15211.000
18,678,2022-07-10 04:45:00,2022-07-10 00:45:00,1793.898,-637.879,1903.933,73.000,15181.000
18,678,2022-06-23 03:30:00,2022-06-22 23:30:00,2159.254,-589.876,2238.377,84.000,15465.000
18,678,2022-10-16 07:45:00,2022-10-16 04:45:00,1094.562,-656.538,1276.365,49.000,15328.000
18,678,2022-10-02 11:15:00,2022-10-02 08:15:00,1128.170,-625.664,1290.048,49.000,15392.000
18,678,2022-09-07 19:15:00,2022-09-07 15:15:00,1968.633,-432.035,2015.482,76.000,15385.000
18,678,2023-01-13 00:00:00,2023-01-12 21:00:00,1767.550,-419.489,1816.646,69.000,15416.000
18,678,2022-04-01 11:15:00,2022-04-01 08:15:00,1611.096,-534.262,1697.371,65.000,15170.000
18,678,2022-07-12 23:15:00,2022-07-12 19:15:00,2897.164,-538.865,2946.852,113.000,15218.000
18,678,2022-12-02 04:45:00,2022-12-02 01:45:00,1410.326,-479.424,1489.586,56.000,15449.000
18,678,2022-06-27 05:45:00,2022-06-27 01:45:00,1534.004,-641.582,1662.767,63.000,15434.000
18,678,2022-06-23 08:15:00,2022-06-23 04:15:00,1196.403,-667.691,1370.106,52.000,15279.000
18,678,2023-01-08 09:45:00,2023-01-08 06:45:00,2119.590,-850.426,2283.832,86.000,15348.000
18,678,2022-05-19 02:30:00,2022-05-18 22:30:00,3134.443,-500.055,3174.081,123.000,15305.000
18,678,2022-09-27 17:15:00,2022-09-27 14:15:00,1975.247,-291.996,1996.713,75.000,15377.000
18,678,2022-06-26 12:30:00,2022-06-26 08:30:00,1251.157,-675.305,1421.770,54.000,15328.000
18,678,2022-11-16 13:15:00,2022-11-16 10:15:00,1812.391,-343.405,1844.638,70.000,15197.000
18,678,2022-05-01 21:00:00,2022-05-01 17:00:00,2502.565,-409.477,2535.844,98.000,15398.000
18,678,2022-12-10 19:00:00,2022-12-10 16:00:00,1583.165,-380.880,1628.337,62.000,15271.000
18,678,2022-08-19 19:00:00,2022-08-19 15:00:00,2338.815,-106.334,2341.231,88.000,15340.000
18,678,2022-08-07 18:45:00,2022-08-07 14:45:00,3051.805,-804.092,3155.959,122.000,15269.000
18,678,2022-09-11 02:15:00,2022-09-10 22:15:00,2357.271,-572.368,2425.764,92.000,15321.000
18,678,2022-05-03 13:00:00,2022-05-03 09:00:00,2392.365,-432.975,2431.229,94.000,15160.000
18,678,2022-08-24 02:45:00,2022-08-23 22:45:00,2344.842,-600.997,2420.637,92.000,15281.000
18,678,2022-04-05 13:15:00,2022-04-05 09:15:00,1890.873,-414.339,1935.737,74.000,15263.000
18,678,2022-12-04 16:30:00,2022-12-04 13:30:00,1673.036,-381.579,1715.999,65.000,15349.000
18,678,2023-03-11 04:45:00,2023-03-11 01:45:00,1295.643,-466.803,1377.170,52.000,15363.000
18,678,2022-07-22 00:00:00,2022-07-21 20:00:00,2838.161,-499.328,2881.751,110.000,15255.000
18,678,2022-04-18 13:15:00,2022-04-18 09:15:00,1858.634,-413.637,1904.105,72.000,15433.000
18,678,2022-09-12 08:45:00,2022-09-12 05:45:00,1323.537,-596.866,1451.895,55.000,15310.000
18,678,2022-04-14 16:15:00,2022-04-14 12:15:00,1823.711,-401.235,1867.327,70.000,15436.000
18,678,2023-04-27 23:45:00,2023-04-27 19:45:00,2229.481,-574.781,2302.381,91.000,14797.000
18,678,2022-11-02 12:15:00,2022-11-02 09:15:00,1672.147,-315.323,1701.618,64.000,15340.000
18,678,2022-09-24 21:30:00,2022-09-24 18:30:00,1730.429,-509.723,1803.941,69.000,15351.000
18,678,2023-04-01 02:45:00,2023-03-31 23:45:00,1838.746,-516.849,1910.006,72.000,15387.000
18,678,2023-04-01 09:00:00,2023-04-01 06:00:00,1151.827,-594.721,1296.301,49.000,15379.000
18,678,2022-06-02 17:30:00,2022-06-02 13:30:00,2601.964,-406.903,2633.588,100.000,15373.000
18,678,2023-01-27 02:15:00,2023-01-26 23:15:00,1956.580,-405.322,1998.122,75.000,15456.000
18,678,2022-11-26 16:00:00,2022-11-26 13:00:00,1685.750,-367.412,1725.324,66.000,15245.000
18,678,2022-06-29 07:45:00,2022-06-29 03:45:00,1224.868,-636.391,1380.325,52.000,15493.000
18,678,2022-12-16 13:45:00,2022-12-16 10:45:00,1671.448,-242.013,1688.878,64.000,15245.000
18,678,2022-11-04 22:45:00,2022-11-04 19:45:00,1934.924,-475.129,1992.405,76.000,15325.000
18,678,2023-03-27 16:15:00,2023-03-27 13:15:00,1934.889,-439.368,1984.147,75.000,15310.000
18,678,2023-02-21 04:15:00,2023-02-21 01:15:00,1503.289,-520.413,1590.820,61.000,15365.000
18,678,2022-11-27 11:15:00,2022-11-27 08:15:00,1043.204,-553.221,1180.817,45.000,15395.000
18,678,2022-05-05 20:00:00,2022-05-05 16:00:00,2366.820,-235.090,2378.467,91.000,15372.000
18,678,2022-08-13 04:00:00,2022-08-13 00:00:00,2067.710,-566.256,2143.844,81.000,15383.000
18,678,2022-06-01 20:30:00,2022-06-01 16:30:00,2649.530,-397.174,2679.134,102.000,15257.000
18,678,2023-03-30 10:00:00,2023-03-30 07:00:00,1670.653,-637.470,1788.142,68.000,15243.000
18,678,2023-01-31 18:45:00,2023-01-31 15:45:00,1754.638,-203.157,1766.359,66.000,15470.000
18,678,2022-12-24 07:15:00,2022-12-24 04:15:00,1158.176,-519.437,1269.325,48.000,15419.000
18,678,2022-07-06 05:00:00,2022-07-06 01:00:00,1659.835,-617.054,1770.821,67.000,15392.000
18,678,2022-09-17 23:30:00,2022-09-17 20:30:00,2705.403,-539.447,2758.661,106.000,15253.000
18,678,2022-05-11 14:45:00,2022-05-11 10:45:00,2653.586,-308.908,2671.505,102.000,15337.000
18,678,2022-05-17 13:45:00,2022-05-17 09:45:00,2726.140,-392.545,2754.257,106.000,15284.000
18,678,2022-04-22 23:30:00,2022-04-22 19:30:00,2473.554,-484.822,2520.620,96.000,15254.000
18,678,2022-04-04 13:45:00,2022-04-04 09:45:00,1904.998,-479.022,1964.301,75.000,15253.000
18,678,2022-09-13 23:30:00,2022-09-13 20:30:00,2541.049,-507.877,2591.307,99.000,15218.000
18,678,2023-01-11 13:30:00,2023-01-11 10:30:00,1637.128,-326.621,1669.392,64.000,15227.000
18,678,2023-03-16 00:00:00,2023-03-15 21:00:00,2201.430,-427.288,2242.514,85.000,15364.000
18,678,2022-08-19 04:00:00,2022-08-19 00:00:00,2080.131,-617.265,2169.784,82.000,15433.000
18,678,2023-03-18 19:45:00,2023-03-18 16:45:00,1616.929,-480.072,1686.692,64.000,15383.000
18,678,2022-11-21 23:30:00,2022-11-21 20:30:00,1974.660,-349.038,2005.270,76.000,15341.000
18,678,2022-09-18 16:45:00,2022-09-18 13:45:00,1848.962,-546.562,1928.054,74.000,15168.000
18,678,2022-04-18 14:15:00,2022-04-18 10:15:00,1895.641,-434.763,1944.859,73.000,15382.000
18,678,2023-02-10 19:30:00,2023-02-10 16:30:00,1806.361,-204.562,1817.907,68.000,15483.000
18,678,2023-01-25 10:00:00,2023-01-25 07:00:00,1302.591,-475.191,1386.560,53.000,15212.000
18,678,2023-01-17 03:45:00,2023-01-17 00:45:00,1435.442,-535.656,1532.130,58.000,15394.000
18,678,2022-09-01 12:30:00,2022-09-01 08:30:00,1972.711,-401.068,2013.068,77.000,15198.000
18,678,2022-08-16 19:45:00,2022-08-16 15:45:00,3284.950,-0.083,3284.950,124.000,15410.000
18,678,2023-03-14 19:00:00,2023-03-14 16:00:00,1731.106,-198.883,1742.493,66.000,15367.000
18,678,2022-12-22 05:30:00,2022-12-22 02:30:00,1305.417,-424.061,1372.568,52.000,15479.000
18,678,2022-04-20 13:00:00,2022-04-20 09:00:00,1844.577,-353.061,1878.062,72.000,15259.000
18,678,2022-06-19 00:00:00,2022-06-18 20:00:00,2638.705,-528.957,2691.200,103.000,15233.000
18,678,2022-12-19 17:00:00,2022-12-19 14:00:00,1787.613,-254.662,1805.661,69.000,15251.000
18,678,2023-04-28 06:15:00,2023-04-28 02:15:00,1105.992,-650.015,1282.863,49.000,15300.000
18,678,2022-06-29 14:45:00,2022-06-29 10:45:00,2161.097,-393.613,2196.650,84.000,15238.000
18,678,2022-04-14 03:45:00,2022-04-13 23:45:00,1799.109,-576.067,1889.086,71.000,15417.000
18,678,2023-02-13 07:30:00,2023-02-13 04:30:00,1068.715,-535.032,1195.162,45.000,15384.000
18,678,2022-05-16 16:15:00,2022-05-16 12:15:00,2286.226,-398.778,2320.744,89.000,15339.000
18,678,2023-02-11 17:00:00,2023-02-11 14:00:00,1614.920,-336.857,1649.679,62.000,15418.000
18,678,2022-04-11 15:30:00,2022-04-11 11:30:00,1993.955,-372.637,2028.476,77.000,15292.000
18,678,2022-11-13 03:45:00,2022-11-13 00:45:00,1660.299,-542.304,1746.621,66.000,15375.000
18,678,2022-08-27 01:30:00,2022-08-26 21:30:00,2645.281,-547.327,2701.310,104.000,15197.000
18,678,2022-07-13 19:30:00,2022-07-13 15:30:00,2727.775,-295.561,2743.741,105.000,15185.000
18,678,2022-04-23 08:30:00,2022-04-23 04:30:00,1114.211,-635.688,1282.796,49.000,15385.000
18,678,2022-08-09 03:45:00,2022-08-08 23:45:00,2068.856,-627.554,2161.941,82.000,15386.000
18,678,2022-05-02 02:00:00,2022-05-01 22:00:00,3186.164,-515.048,3227.525,124.000,15425.000
18,678,2023-01-22 04:00:00,2023-01-22 01:00:00,1536.725,-399.839,1587.890,60.000,15465.000
18,678,2022-10-25 10:30:00,2022-10-25 07:30:00,1391.746,-590.328,1511.768,58.000,15277.000
18,678,2022-07-26 15:30:00,2022-07-26 11:30:00,2275.486,-361.140,2303.966,87.000,15434.000
18,678,2022-05-14 04:15:00,2022-05-14 00:15:00,2319.263,-617.686,2400.107,92.000,15289.000
18,678,2022-07-02 21:30:00,2022-07-02 17:30:00,2492.722,-510.894,2544.539,97.000,15342.000
18,678,2022-11-04 00:15:00,2022-11-03 21:15:00,2341.817,-452.551,2385.144,91.000,15186.000
18,678,2022-07-25 19:00:00,2022-07-25 15:00:00,2301.471,-407.919,2337.342,89.000,15187.000
18,678,2022-10-21 04:00:00,2022-10-21 01:00:00,1582.098,-537.804,1671.008,63.000,15397.000
18,678,2022-09-06 21:30:00,2022-09-06 17:30:00,1882.077,-312.779,1907.890,72.000,15402.000
18,678,2022-06-02 14:00:00,2022-06-02 10:00:00,2623.151,-482.107,2667.086,101.000,15372.000
18,678,2022-04-25 21:30:00,2022-04-25 17:30:00,2404.035,-367.136,2431.907,91.000,15497.000
18,678,2023-03-11 05:15:00,2023-03-11 02:15:00,1248.408,-513.708,1349.969,51.000,15374.000
18,678,2022-04-12 13:30:00,2022-04-12 09:30:00,1814.803,-427.953,1864.579,71.000,15295.000
18,678,2022-07-03 01:45:00,2022-07-02 21:45:00,2491.440,-605.729,2564.016,98.000,15286.000
18,678,2022-05-01 10:45:00,2022-05-01 06:45:00,1472.346,-690.299,1626.135,62.000,15452.000
18,678,2022-11-15 15:45:00,2022-11-15 12:45:00,1903.453,-271.760,1922.755,73.000,15322.000
18,678,2023-01-17 13:45:00,2023-01-17 10:45:00,1753.511,-251.401,1771.441,67.000,15353.000
18,678,2022-08-21 23:30:00,2022-08-21 19:30:00,2461.824,-532.025,2518.656,97.000,15202.000
18,678,2022-06-08 21:15:00,2022-06-08 17:15:00,2391.954,-389.852,2423.516,91.000,15451.000
18,678,2023-03-04 04:30:00,2023-03-04 01:30:00,1361.934,-487.450,1446.538,54.000,15441.000
18,678,2022-06-20 22:00:00,2022-06-20 18:00:00,2699.638,-477.735,2741.583,103.000,15440.000
18,678,2023-04-01 01:15:00,2023-03-31 22:15:00,2107.435,-450.717,2155.094,82.000,15373.000
18,678,2023-02-01 18:15:00,2023-02-01 15:15:00,1780.314,-263.076,1799.646,68.000,15326.000
18,678,2022-08-11 02:30:00,2022-08-10 22:30:00,2570.763,-554.671,2629.920,100.000,15411.000
18,678,2022-12-12 22:00:00,2022-12-12 19:00:00,1592.900,-421.895,1647.825,62.000,15374.000
18,678,2023-03-16 22:00:00,2023-03-16 19:00:00,2003.323,-388.520,2040.649,75.000,15798.000
18,678,2022-05-13 04:00:00,2022-05-13 00:00:00,2300.506,-531.778,2361.168,90.000,15445.000
18,678,2023-02-18 23:00:00,2023-02-18 20:00:00,1786.046,-306.874,1812.218,69.000,15384.000
18,678,2023-04-05 14:00:00,2023-04-05 10:00:00,1781.627,-420.327,1830.538,70.000,15278.000
18,678,2022-12-07 18:15:00,2022-12-07 15:15:00,1640.723,-410.940,1691.403,65.000,15207.000
18,678,2022-10-22 16:30:00,2022-10-22 13:30:00,1835.997,-419.654,1883.347,71.000,15314.000
18,678,2022-12-06 19:15:00,2022-12-06 16:15:00,1767.761,-234.561,1783.255,67.000,15522.000
18,678,2022-06-21 19:15:00,2022-06-21 15:15:00,2160.229,-486.663,2214.369,84.000,15349.000
18,678,2022-08-02 02:00:00,2022-08-01 22:00:00,2747.859,-582.273,2808.873,106.000,15424.000
18,678,2023-01-07 14:45:00,2023-01-07 11:45:00,1567.843,-327.014,1601.584,61.000,15209.000
18,678,2023-03-13 07:00:00,2023-03-13 04:00:00,982.355,-574.428,1137.976,43.000,15484.000
18,678,2023-02-22 11:00:00,2023-02-22 08:00:00,1322.337,-522.410,1421.790,55.000,15226.000
18,678,2023-01-17 23:45:00,2023-01-17 20:45:00,1810.068,-321.764,1838.445,70.000,15363.000
18,678,2022-07-02 05:00:00,2022-07-02 01:00:00,1779.438,-662.914,1898.909,72.000,15313.000
18,678,2022-05-11 03:30:00,2022-05-10 23:30:00,2437.083,-529.867,2494.019,96.000,15408.000
18,678,2023-01-20 15:00:00,2023-01-20 12:00:00,1765.412,-185.842,1775.167,68.000,15218.000
18,678,2022-09-19 20:45:00,2022-09-19 17:45:00,1667.671,-550.586,1756.209,66.000,15438.000
18,678,2022-04-02 14:15:00,2022-04-02 11:15:00,1646.589,-514.869,1725.209,66.000,15210.000
18,678,2023-02-12 20:45:00,2023-02-12 17:45:00,1469.594,-394.731,1521.683,58.000,15442.000
18,678,2022-08-21 07:00:00,2022-08-21 03:00:00,1266.745,-649.089,1423.362,54.000,15300.000
18,678,2022-12-27 18:30:00,2022-12-27 15:30:00,1972.195,-97.190,1974.588,75.000,15333.000
18,678,2022-05-13 02:15:00,2022-05-12 22:15:00,3100.020,-427.939,3129.417,122.000,15134.000
18,678,2022-05-11 18:45:00,2022-05-11 14:45:00,2515.673,-282.765,2531.515,96.000,15408.000
18,678,2023-04-24 17:45:00,2023-04-24 13:45:00,1945.577,-531.549,2016.882,77.000,15321.000
18,678,2023-02-19 12:45:00,2023-02-19 09:45:00,1313.197,-482.683,1399.096,54.000,15270.000
18,678,2022-12-17 17:00:00,2022-12-17 14:00:00,1619.633,-359.928,1659.145,63.000,15331.000
18,678,2022-08-23 22:45:00,2022-08-23 18:45:00,2845.290,-465.809,2883.167,110.000,15309.000
18,678,2022-04-29 14:00:00,2022-04-29 10:00:00,2806.183,-297.957,2821.957,108.000,15354.000
18,678,2022-04-22 02:45:00,2022-04-21 22:45:00,2134.175,-567.685,2208.386,85.000,15197.000
18,678,2022-04-21 14:15:00,2022-04-21 10:15:00,2162.123,-329.680,2187.113,83.000,15290.000
18,678,2022-04-19 09:30:00,2022-04-19 05:30:00,1101.089,-664.467,1286.045,49.000,15433.000
18,678,2023-02-04 00:30:00,2023-02-03 21:30:00,2158.407,-213.875,2168.978,82.000,15302.000
18,678,2022-07-23 06:45:00,2022-07-23 02:45:00,1361.663,-641.457,1505.189,57.000,15422.000
18,678,2022-08-14 11:45:00,2022-08-14 07:45:00,1125.172,-656.702,1302.793,50.000,15213.000
18,678,2023-04-25 19:45:00,2023-04-25 15:45:00,2016.033,-413.335,2057.968,78.000,15258.000
18,678,2023-01-06 12:30:00,2023-01-06 09:30:00,1545.889,-342.228,1583.317,60.000,15205.000
18,678,2023-03-20 13:45:00,2023-03-20 10:45:00,1736.054,-322.466,1765.749,67.000,15217.000
18,678,2023-02-26 04:00:00,2023-02-26 01:00:00,1584.505,-464.620,1651.220,63.000,15408.000
18,678,2023-01-27 13:45:00,2023-01-27 10:45:00,1692.485,-266.023,1713.264,65.000,15226.000
18,678,2022-08-07 11:00:00,2022-08-07 07:00:00,1195.748,-675.612,1373.414,53.000,15181.000
18,678,2022-05-13 01:00:00,2022-05-12 21:00:00,2806.284,-492.093,2849.102,109.000,15326.000
18,678,2022-05-14 03:15:00,2022-05-13 23:15:00,2793.533,-538.083,2844.884,110.000,15258.000
18,678,2022-09-11 22:15:00,2022-09-11 19:15:00,2280.898,-522.583,2339.997,90.000,15236.000
18,678,2022-06-18 20:00:00,2022-06-18 16:00:00,2192.417,-497.014,2248.047,85.000,15354.000
18,678,2022-10-30 05:30:00,2022-10-30 02:30:00,1365.037,-653.316,1513.324,58.000,15307.000
18,678,2022-10-01 23:30:00,2022-10-01 20:30:00,2065.704,-522.116,2130.666,82.000,15147.000
18,678,2022-05-23 04:15:00,2022-05-23 00:15:00,2264.126,-585.922,2338.712,90.000,15371.000
18,678,2022-10-03 20:15:00,2022-10-03 17:15:00,2085.366,-310.820,2108.403,79.000,15506.000
18,678,2022-09-06 21:00:00,2022-09-06 17:00:00,1954.105,-202.930,1964.613,75.000,15274.000
18,678,2022-04-17 05:15:00,2022-04-17 01:15:00,1364.226,-609.371,1494.137,57.000,15457.000
18,678,2022-07-18 22:15:00,2022-07-18 18:15:00,2879.288,-500.860,2922.527,112.000,15161.000
18,678,2022-11-12 20:30:00,2022-11-12 17:30:00,1710.822,-488.034,1779.070,68.000,15327.000
18,678,2023-02-24 14:15:00,2023-02-24 11:15:00,1874.974,-255.622,1892.319,73.000,15233.000
18,678,2022-04-15 21:45:00,2022-04-15 17:45:00,1813.263,-485.004,1877.006,72.000,15336.000
18,678,2022-06-09 20:00:00,2022-06-09 16:00:00,2162.327,-357.310,2191.650,82.000,15468.000
18,678,2023-01-12 21:00:00,2023-01-12 18:00:00,1622.661,-305.080,1651.091,62.000,15509.000
18,678,2022-11-29 10:00:00,2022-11-29 07:00:00,1226.793,-524.307,1334.136,51.000,15260.000
18,678,2023-02-08 04:00:00,2023-02-08 01:00:00,1461.508,-474.491,1536.603,58.000,15521.000
18,678,2022-10-04 13:45:00,2022-10-04 10:45:00,1982.716,-386.450,2020.026,77.000,15302.000
18,678,2023-02-21 01:15:00,2023-02-20 22:15:00,2203.540,-442.504,2247.531,86.000,15374.000
18,678,2022-09-03 11:30:00,2022-09-03 07:30:00,1194.653,-642.551,1356.491,52.000,15300.000
18,678,2022-05-13 22:45:00,2022-05-13 18:45:00,3283.196,-398.939,3307.345,127.000,15383.000
18,678,2023-01-14 11:30:00,2023-01-14 08:30:00,1140.042,-500.455,1245.051,47.000,15392.000
18,678,2022-11-18 13:45:00,2022-11-18 10:45:00,1671.968,-333.463,1704.898,65.000,15290.000
18,678,2022-08-28 14:30:00,2022-08-28 10:30:00,1847.988,-586.339,1938.776,75.000,15231.000
18,678,2022-05-22 14:15:00,2022-05-22 10:15:00,1998.947,-522.744,2066.168,79.000,15306.000
18,678,2022-10-20 18:00:00,2022-10-20 15:00:00,2215.491,-258.334,2230.502,85.000,15179.000
18,678,2023-02-19 15:15:00,2023-02-19 12:15:00,1622.113,-415.840,1674.567,65.000,15149.000
18,678,2022-07-13 11:15:00,2022-07-13 07:15:00,1580.329,-667.132,1715.373,66.000,15227.000
18,678,2022-06-24 04:15:00,2022-06-24 00:15:00,1918.443,-619.510,2015.990,76.000,15413.000
18,678,2022-05-11 14:15:00,2022-05-11 10:15:00,2598.602,-341.623,2620.961,101.000,15162.000
18,678,2023-04-07 20:15:00,2023-04-07 16:15:00,1494.377,-523.976,1583.576,60.000,15344.000
18,678,2023-02-14 01:30:00,2023-02-13 22:30:00,2077.919,-402.395,2116.523,81.000,15276.000
18,678,2022-10-04 17:15:00,2022-10-04 14:15:00,2159.106,-300.926,2179.976,82.000,15368.000
18,678,2022-07-08 14:30:00,2022-07-08 10:30:00,2296.536,-464.848,2343.109,90.000,15203.000
18,678,2023-04-02 13:30:00,2023-04-02 09:30:00,1432.306,-590.237,1549.155,59.000,15208.000
18,678,2023-02-12 06:45:00,2023-02-12 03:45:00,1123.740,-492.394,1226.883,46.000,15425.000
18,678,2022-10-19 04:45:00,2022-10-19 01:45:00,1298.464,-580.904,1422.483,54.000,15352.000
