empresa_id,tirante_id,poste_id,propiedad,cudn,apoyo,muerto,datum,zona,x,y,lat,long
18,250384,92323,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186626.512,5698129.977,-38.81250720,-72.61118820
18,250460,1716859220,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187574.592,5703297.223,-38.76637220,-72.59795060
18,250585,1716849883,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186484.415,5698201.221,-38.81181590,-72.61278920
18,250651,1716847787,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188547.724,5698762.222,-38.80750240,-72.58881830
18,250652,8529451,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186614.148,5698158.167,-38.81224930,-72.61131750
18,250807,24827,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187270.162,5703543.488,-38.76404960,-72.60133630
18,250932,1716832097,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187668.201,5703059.041,-38.76854750,-72.59698300
18,250998,38206,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187252.593,5698794.211,-38.80675590,-72.60369020
18,251066,44642,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188840.204,5699373.184,-38.80211090,-72.58518080
18,251131,1716849422,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,185971.125,5697014.850,-38.82230250,-72.61922990
18,251395,24682,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187403.535,5699177.393,-38.80336340,-72.60178150
18,251397,78946,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187780.321,5702332.245,-38.77512360,-72.59602350
18,251435,106595,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187689.321,5702279.691,-38.77556410,-72.59709280
18,251545,1716849377,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186885.253,5698177.320,-38.81217340,-72.60819260
18,251546,1716835579,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187491.523,5699706.962,-38.79863190,-72.60053030
18,251743,72351,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,185966.822,5696924.404,-38.82311430,-72.61932060
18,251935,1716860668,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186648.551,5697597.127,-38.81730720,-72.61117720
18,251938,1716848790,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187274.912,5702795.238,-38.77078070,-72.60162040
18,252126,44649,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187603.197,5698836.390,-38.80650100,-72.59964130
18,252206,51092,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187295.645,5698817.529,-38.80656150,-72.60318480
18,252207,1716836513,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187606.135,5699714.778,-38.79860220,-72.59920960
18,252608,78792,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186568.947,5697528.135,-38.81789930,-72.61212360
18,253440,1716825072,Inst. de distribució,TADTCC,Tierra,Con Muerto,PSAD56,19,187198.798,5703724.673,-38.76239480,-72.60207400
18,253744,92344,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187236.739,5700278.221,-38.79340390,-72.60319940
18,253977,24673,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188345.636,5699555.828,-38.80029360,-72.59078250
18,254241,1716849319,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187537.411,5699943.430,-38.79652150,-72.59989580
18,254752,1717131816,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188491.448,5700752.451,-38.78958320,-72.58856630
18,255140,44809,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188008.122,5702693.996,-38.77195080,-72.59324290
18,256431,1716849884,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187584.949,5698967.797,-38.80531270,-72.59979140
18,261687,1716848766,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187546.172,5702812.891,-38.77071800,-72.59849620
18,261852,38354,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187594.612,5702287.359,-38.77546160,-72.59817740
18,262189,51122,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187621.627,5702644.873,-38.77225580,-72.59770530
18,263091,1716841037,Inst. de distribució,TADTCC,Tierra,Con Muerto,PSAD56,19,186681.200,5703506.195,-38.76417610,-72.60811860
18,263615,51082,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188233.659,5699410.941,-38.80155700,-72.59213490
18,263793,1717181428,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188537.791,5701481.170,-38.78304570,-72.58770490
18,263794,5351,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186753.692,5699407.679,-38.80106160,-72.60914580
18,264493,1716841037,Inst. de distribució,TADTCC,Tierra,Con Muerto,PSAD56,19,186681.200,5703506.195,-38.76417610,-72.60811860
18,264933,9302020,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187863.814,5700772.236,-38.78918320,-72.59576970
18,265222,1716835298,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187448.697,5698846.226,-38.80635770,-72.60141260
18,265223,9351834,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187208.948,5700635.554,-38.79018040,-72.60335680
18,265774,1716835533,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188996.379,5699230.202,-38.80345200,-72.58345030
18,265959,5515,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187552.928,5700168.348,-38.79450420,-72.59961560
18,266547,59461,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187519.886,5699176.449,-38.80341310,-72.60044470
18,266551,5327132,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187542.549,5701868.924,-38.77920630,-72.59896490
18,266749,1716827637,Inst. de distribució,TACTCC,Tierra,Con Muerto,PSAD56,19,187355.694,5703837.700,-38.76143390,-72.60022060
18,266751,1716863546,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187595.531,5702521.313,-38.77335780,-72.59806100
18,266752,1716863507,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187604.376,5702308.191,-38.77527770,-72.59805580
18,266949,1716823339,Inst. de distribució,TACTCC,Tierra,Con Muerto,PSAD56,19,186773.291,5703681.256,-38.76263430,-72.60698140
18,266951,1716863258,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187684.866,5702312.047,-38.77527150,-72.59712930
18,267138,78801,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186484.863,5698172.148,-38.81207750,-72.61279730
18,268098,72377,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187355.210,5701239.542,-38.78480030,-72.60140240
18,268503,9144482,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187705.080,5703061.576,-38.76853770,-72.59655820
18,269244,38196,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188490.536,5699860.297,-38.79760650,-72.58897960
18,269588,1716849855,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187466.336,5698815.749,-38.80663810,-72.60122370
18,269807,51101,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186794.282,5698136.799,-38.81250550,-72.60925670
18,269941,1716835295,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188861.342,5699338.910,-38.80242670,-72.58495330
18,269942,65908,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187535.890,5698708.584,-38.80762650,-72.60047280
18,270409,51192,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187665.977,5703888.189,-38.76108970,-72.59663370
18,270481,59462,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187558.399,5698827.306,-38.80656680,-72.60016030
18,270615,1716836375,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187503.580,5698820.087,-38.80661230,-72.60079360
18,270676,78780,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188459.728,5699859.483,-38.79760300,-72.58933410
18,270677,9067806,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,185977.690,5697196.949,-38.82066720,-72.61907140
18,270957,5357,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186065.591,5697270.290,-38.82003890,-72.61802750
18,270997,1716835296,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188896.505,5699278.714,-38.80298050,-72.58457630
18,271095,8516131,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187544.670,5703653.730,-38.76315530,-72.59813310
18,271236,1716849263,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187483.200,5698374.745,-38.81061020,-72.60122980
18,271331,38237,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187521.965,5699995.498,-38.79604770,-72.60004970
18,271334,38372,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188157.431,5703106.602,-38.76829270,-72.59134130
18,271435,1716863930,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188048.510,5702399.247,-38.77461590,-72.59291200
18,271523,1716849802,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187535.703,5698675.427,-38.80792470,-72.60049000
18,271698,1716849301,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187223.571,5697788.260,-38.81579260,-72.60448020
18,271799,1716833782,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188060.335,5702537.269,-38.77337880,-72.59271380
18,273411,1716849183,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,187571.079,5699462.793,-38.80085600,-72.59972660
18,273587,92303,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,188372.081,5699615.823,-38.79976330,-72.59045150
18,639381,639379,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186788.807,5699691.608,-38.79852050,-72.60861330
18,639664,639383,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186825.651,5699601.628,-38.79934290,-72.60823070
18,639668,85867,Inst. de distribució,TASTCC,Tierra,Con Muerto,PSAD56,19,186908.029,5699557.794,-38.79976630,-72.60730390
18,641931,641914,Inst. de prop. terce,TADTCC,Tierra,Con Muerto,PSAD56,19,186759.350,5702486.367,-38.77337560,-72.60768340
18,641932,641916,Inst. de prop. terce,TADTCC,Tierra,Con Muerto,PSAD56,19,186759.806,5702466.896,-38.77355090,-72.60768700
18,1446915,711177,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,186876.860,5698601.695,-38.80835390,-72.60809630
18,1447599,1716855861,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188116.756,5702721.574,-38.77174120,-72.59198240
18,1449520,771998,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187022.570,5703712.235,-38.76244420,-72.60410390
18,1449785,746942,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,186973.994,5703725.740,-38.76230550,-72.60465580
18,1450203,669159,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187753.500,5703530.081,-38.76434130,-72.59579020
18,1451413,781638,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187734.508,5703111.760,-38.76809680,-72.59619740
18,1453096,8833422,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188448.266,5698659.213,-38.80839360,-72.59000810
18,1453125,710651,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,186348.871,5697571.158,-38.81743400,-72.61463400
18,1453402,763153,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187950.136,5701924.973,-38.77884660,-72.59425660
18,1454273,709364,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187791.107,5698794.580,-38.80694360,-72.59750040
18,1454554,734391,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187782.136,5703261.938,-38.76676300,-72.59558240
18,1455109,721055,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187865.797,5702988.747,-38.76924960,-72.59474480
18,1455112,691783,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188155.877,5703005.585,-38.76920070,-72.59140470
18,1455399,725804,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187958.376,5703375.981,-38.76579970,-72.59350630
18,1455438,666869,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187746.355,5702387.816,-38.77461180,-72.59638860
18,1455681,752450,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187923.526,5703356.515,-38.76596240,-72.59391540
18,1455717,752935,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188176.454,5703003.024,-38.76923100,-72.59116950
18,1456243,772774,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187822.911,5702989.741,-38.76922550,-72.59523700
18,1456532,752381,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188051.827,5703270.891,-38.76677790,-72.59248020
18,1456815,777522,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188196.525,5703009.819,-38.76917700,-72.59093580
18,1457192,754319,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188003.182,5702730.088,-38.77162440,-72.59328330
18,1457489,664706,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187837.151,5703520.705,-38.76445520,-72.59483350
18,1457492,682533,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187444.693,5703362.023,-38.76574340,-72.59941350
18,1458182,8959618,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187452.873,5703205.773,-38.76715160,-72.59939020
18,1458947,743157,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187472.525,5703387.286,-38.76552610,-72.59908240
18,1459087,757855,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188808.846,5701312.434,-38.78465890,-72.58466650
18,1459313,702448,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187855.662,5702419.470,-38.77436580,-72.59511850
18,1462237,1716864379,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188622.541,5702703.569,-38.77208180,-72.58617980
18,1462476,44804,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187680.394,5702317.638,-38.77521960,-72.59717820
18,1462480,675913,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188046.775,5702593.326,-38.77286980,-72.59284430
18,1462589,51084,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188833.993,5699143.598,-38.80417360,-72.58535580
18,1463121,798003,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,186437.217,5698185.582,-38.81193980,-72.61333880
18,1465840,794683,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187332.053,5703906.189,-38.76080950,-72.60046120
18,1466837,667798,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,189179.997,5699561.442,-38.80053770,-72.58119050
18,1466839,784709,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187121.757,5698658.696,-38.80792820,-72.60525550
18,1467754,78952,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188145.392,5702552.313,-38.77327360,-72.59172980
18,1467892,721388,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187853.982,5703307.379,-38.76637970,-72.59473650
18,1468016,680216,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187693.651,5702380.954,-38.77465490,-72.59699720
18,1468020,684715,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188115.213,5702446.256,-38.77421670,-72.59212450
18,1469076,8187603,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187179.919,5703415.961,-38.76516450,-72.60243060
18,1469325,721348,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188182.976,5703195.979,-38.76749800,-72.59100750
18,1469434,674194,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188210.970,5702644.049,-38.77247170,-72.59093500
18,1469544,716281,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187080.943,5703460.545,-38.76472840,-72.60354740
18,1469793,743555,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188139.638,5703191.996,-38.76751850,-72.59150710
18,1470134,51258,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188648.221,5702718.269,-38.77195860,-72.58587810
18,1470257,747711,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187653.920,5703069.719,-38.76844640,-72.59714220
18,1470273,739175,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187878.471,5703274.570,-38.76668350,-72.59447000
18,1470378,800485,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187603.413,5703288.957,-38.76645670,-72.59762330
18,1470393,718637,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187760.419,5702209.559,-38.77622000,-72.59630760
18,1470485,781356,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187610.048,5703779.759,-38.76204500,-72.59732510
18,1470996,725192,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187337.250,5703962.181,-38.76030780,-72.60037620
18,1471811,1717296248,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187870.187,5700802.749,-38.78891110,-72.59568260
18,1471819,1716849723,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187518.239,5699310.956,-38.80220280,-72.60040270
18,1472745,695650,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187442.500,5703992.812,-38.76006960,-72.59915340
18,1473511,1716849263,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187483.200,5698374.745,-38.81061020,-72.60122980
18,1473557,700260,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187714.052,5703384.042,-38.76564080,-72.59630930
18,1474409,734293,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187451.172,5703618.525,-38.76343880,-72.59922300
18,1475196,1717296179,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188084.026,5700985.983,-38.78733880,-72.59314260
18,1475382,1716849576,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188487.599,5701442.684,-38.78337410,-72.58829900
18,1475487,777699,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188253.184,5702765.154,-38.77139740,-72.59039540
18,1476184,711100,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188093.189,5699024.229,-38.80498520,-72.59392430
18,1476794,723217,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188278.161,5702599.508,-38.77289600,-72.59018320
18,1476897,59556,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,186717.907,5703621.366,-38.76315330,-72.60764470
18,1477550,677849,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187275.476,5703948.782,-38.76040640,-72.60109180
18,1478596,1716848790,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187274.912,5702795.238,-38.77078070,-72.60162040
18,1479083,754765,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187492.549,5703433.020,-38.76512190,-72.59883170
18,1481508,706116,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,186507.224,5700233.468,-38.79354730,-72.61160310
18,1483308,763629,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187234.611,5699090.380,-38.80408600,-72.60376250
18,1483614,753189,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187577.176,5703268.851,-38.76662830,-72.59793380
18,1483629,806060,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188041.341,5702631.724,-38.77252260,-72.59288940
18,1484134,781963,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188230.821,5703057.523,-38.76876010,-72.59052030
18,1484403,700378,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187812.381,5703290.896,-38.76651330,-72.59522190
18,1484408,674030,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187997.759,5703001.362,-38.76918280,-72.59322310
18,1484441,773579,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187885.535,5703337.834,-38.76611700,-72.59436030
18,1484723,678636,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188199.026,5702757.481,-38.77144730,-72.59102100
18,1484947,720940,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187669.567,5702961.479,-38.76942540,-72.59701140
18,1484955,804199,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187910.151,5703278.407,-38.76666020,-72.59410440
18,1485250,777106,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187709.388,5702998.646,-38.76910520,-72.59653710
18,1485251,664822,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187645.819,5703159.534,-38.76763570,-72.59719460
18,1485285,773816,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187601.643,5703240.504,-38.76689190,-72.59766550
18,1485542,696287,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187786.752,5703280.846,-38.76659460,-72.59552080
18,1485574,804377,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188084.983,5702619.238,-38.77265030,-72.59239360
18,1485851,734881,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188261.630,5702746.984,-38.77156390,-72.59030650
18,1485870,745453,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188112.281,5702513.910,-38.77360720,-72.59212760
18,1486116,789774,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187622.031,5703162.333,-38.76760210,-72.59746670
18,1486474,664819,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187783.609,5702989.880,-38.76921030,-72.59568840
18,1486797,799317,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187394.950,5702819.672,-38.77060350,-72.60023040
18,1486798,790470,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187586.531,5703310.138,-38.76626030,-72.59780760
18,1486850,782142,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,188262.133,5702622.275,-38.77268560,-72.59035710
18,1487138,678048,Inst. de distribució,TBSLCC,Poste Mozo Largo,Con Muerto,PSAD56,19,187592.756,5703561.765,-38.76399950,-72.59762230
18,1487880,701084,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187804.415,5703703.723,-38.76279770,-72.59512680
18,1488164,784679,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,185882.311,5697282.685,-38.81986210,-72.62012880
18,1488205,790456,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187261.083,5702809.583,-38.77064680,-72.60177280
18,1488206,691369,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187541.554,5703272.031,-38.76658710,-72.59834150
18,1488571,772674,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187376.071,5703296.121,-38.76631180,-72.60023160
18,1488944,790583,Inst. de distribució,TBSTCC,Tierra,Con Muerto,PSAD56,19,187771.636,5703157.326,-38.76770010,-72.59575030
