empresa_id,equipo_id,nom_equipo,propiedad,cudn,tipo_equipo,alimentador_id,nodo_id,tramo_id,estado,tipo_inst,fases_id,ubicación_prot,tension_nom,cap_diseno,Coci_ikss,Coci_iasym,Coci_Ipeak,Coci_Ik,telecomandado,tipo_operacion,datum,zona,x,y,long,lat
18,428366,DF 8kAR 3F¸ Placa 916927,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39911419,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187660.956,5703346.618,-72.59693620,-38.76595850
18,428476,DF 8kAR 3F¸ Placa 14902,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,40271288,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187586.957,5704000.577,-72.59749050,-38.76005090
18,428894,DF 8kAR 3F¸ Placa 255403,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,38577712,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188048.510,5702399.247,-72.59291200,-38.77461590
18,431714,DF 8kAR 2F¸ Placa 206514,Inst. de distribució,QC2AA10S01A0010,Desconectadores Fusibles,665,38321559,,Normalment,Aéreo,RS,,,10.000,5.300,8.000,,,,No Aplica,PSAD56,19,188830.731,5699360.066,-72.58529560,-38.80222560
18,431757,DF 8kAR 2F¸ Placa 956411,Inst. de distribució,QC2AA10S01A0010,Desconectadores Fusibles,665,38116684,,Normalment,Aéreo,RS,,,10.000,5.300,8.000,,,,No Aplica,PSAD56,19,188922.350,5699291.059,-72.58427370,-38.80287860
18,431865,DF 8kAR 2F¸ Placa 206170,Inst. de distribució,QC2AA10S01A0010,Desconectadores Fusibles,665,39752784,,Normalment,Aéreo,RS,,,10.000,5.300,8.000,,,,No Aplica,PSAD56,19,187521.965,5699995.498,-72.60004970,-38.79604770
18,432640,DF 8kAR 3F¸ Placa 205454,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39582296,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188524.630,5701501.992,-72.58784670,-38.78285380
18,9167933,21100,Inst. de distribució,QC3AB1BW01A0300,Desconectadores cuchillo,665,39296368,,Normalment,Aéreo,RST,,,300.000,,,,,,Motorizado,PSAD56,19,187724.310,5703217.462,-72.59626680,-38.76714250
18,1983926,DF 8kAR 3F¸ Placa 490914,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,40611960,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187615.652,5702465.089,-72.59785530,-38.77387060
18,2006799,DF 8kAR 2F¸ Placa 206391,Inst. de distribució,QC2AA10S01A0010,Desconectadores Fusibles,665,40102124,,Normalment,Aéreo,RS,,,10.000,5.300,8.000,,,,No Aplica,PSAD56,19,187483.200,5698374.745,-72.60122980,-38.81061020
18,2024197,DF 8kAR 2F¸ Placa 206276,Inst. de distribució,QC2AA10S01A0010,Desconectadores Fusibles,665,38048932,,Normalment,Aéreo,RS,,,10.000,5.300,8.000,,,,No Aplica,PSAD56,19,188471.345,5699870.643,-72.58919550,-38.79750670
18,2031103,DF 8kAR 2F¸ Placa 495169,Inst. de prop. terce,QC2AA10S01A0010,Desconectadores Fusibles,665,38044769,,Normalment,Aéreo,RS,,,10.000,5.300,8.000,,,,No Aplica,PSAD56,19,187489.572,5701677.023,-72.59966050,-38.78091340
18,2153950,DF 8kAR 3F¸ Placa 560876,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39188304,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187920.419,5702320.010,-72.59441950,-38.77528320
18,2153951,DF 8kAR 3F¸ Placa 909679,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39265070,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187935.980,5702309.761,-72.59424530,-38.77538090
18,2220641,DF 8kAR 3F¸ Placa 15103,Inst. de prop. terce,QC3AA10W01A0100,Desconectadores Fusibles,665,40115471,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187640.052,5703922.327,-72.59691600,-38.76077350
18,2234058,DF 8kAR 3F¸ Placa 456698,Inst. de prop. terce,QC3AA10W01A0100,Desconectadores Fusibles,665,37832690,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187016.752,5703886.799,-72.60409170,-38.76087220
18,2238970,DF 8kAR 3F¸ Placa 14824,Inst. de prop. terce,QC3AA10W01A0100,Desconectadores Fusibles,665,37624949,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,186873.271,5703768.261,-72.60579350,-38.76188730
18,2256545,DF 8kAR 3F¸ Placa 14928,Inst. de prop. terce,QC3AA10W01A0100,Desconectadores Fusibles,665,39509680,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187698.349,5703299.164,-72.59652810,-38.76639860
18,4150193,DF 8kAR 3F¸ Placa 626371,Inst. de distribució,QA3AA10W01A0010,Desconectadores Fusibles,665,38084584,,Normalment,Aéreo,RST,,,10.000,,,,,,No Aplica,PSAD56,19,187479.323,5703955.982,-72.59874700,-38.76041390
18,5256888,DF 8kAR 3F¸ Placa 643543,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39450029,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188176.807,5702369.398,-72.59145150,-38.77492970
18,5484096,DF 8kAR 2F¸ Placa 648921,Inst. de distribució,QC2AA10W01A0100,Desconectadores Fusibles,665,39668634,,Normalment,Aéreo,RS,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187538.337,5699185.288,-72.60022860,-38.80334020
18,5523526,DF 8kAR 3F¸ Placa 576265,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39666548,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188159.217,5702492.905,-72.59159780,-38.77381270
18,5721380,DF 8kAR 3F¸ Placa 686695,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,38579541,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188396.019,5702372.611,-72.58893160,-38.77497830
18,6176514,DF 8kAR 3F¸ Placa 713909,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,37759761,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188096.043,5702111.632,-72.59249590,-38.77721940
18,6176912,DF 8kAR 3F¸ Placa 737592,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,38700304,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188056.939,5702224.208,-72.59289430,-38.77619310
18,6249215,DF 8kAR 3F¸ Placa 737456,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,40344563,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187986.833,5702053.074,-72.59377710,-38.77770750
18,6278847,SC 300A 3F¸ Placa  740171,Inst. de distribució,QC3AB1BW01A0300,Desconectadores cuchillo,665,40045446,,Normalment,Aéreo,RST,,,300.000,,,,,,Motorizado,PSAD56,19,187314.163,5703809.500,-72.60071040,-38.76167280
18,6760347,DF 8kAR 3F¸ Placa 758542,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,186680.695,5703569.699,-72.60809560,-38.76360480
18,6972086,SC 900A 3ø ubicado en soporte placa -224,Inst. de distribució,QC3AB1BW01A0900,Desconectadores cuchillo,665,39781204,,Normalment,Aéreo,RST,,,900.000,,,,,,Motorizado,PSAD56,19,186759.597,5702475.718,-72.60768540,-38.77347150
18,8105063,DF 8kAR 3F¸ Placa 822496,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,40294738,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188206.538,5702124.491,-72.59122050,-38.77714290
18,8106876,DF 8kAR 3F¸ Placa 14922,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,38334019,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187596.519,5703433.704,-72.59763700,-38.76515250
18,8190940,DF 8kAR 3F¸ Placa 491233,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,39918656,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187595.134,5702416.112,-72.59811320,-38.77430380
18,8251514,DF 8kAR 3F¸ Placa 822328,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,37683632,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188360.699,5702081.474,-72.58946870,-38.77758420
18,8850679,SC 900A 3F¸ Placa  14825,Inst. de distribució,QC3AB1BW01A0900,Desconectadores cuchillo,665,37836503,,Normalment,Aéreo,RST,,,900.000,,,,,,Motorizado,PSAD56,19,186914.428,5703802.585,-72.60530520,-38.76159320
18,8929471,DF 8kAR 2F¸ Placa 917554,Inst. de distribució,QC2AA10S01A0001,Desconectadores Fusibles,665,39270284,,Normalment,Aéreo,RS,,,1.000,5.300,8.000,,,,No Aplica,PSAD56,19,188647.510,5699618.054,-72.58728490,-38.79984060
18,9173206,DF 8kAR 3F¸ Placa 491022,Inst. de prop. terce,QC3AA10W01A0100,Desconectadores Fusibles,665,40345798,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187643.620,5702458.384,-72.59753700,-38.77394080
18,9369044,DF 8kAR 3ø ubicado en soporte placa 14904,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,37690105,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187675.598,5704065.008,-72.59644320,-38.75950280
18,9379580,DF 8kAR 2F¸ Placa 959868,Inst. de prop. terce,QC2AA10S01A0001,Desconectadores Fusibles,665,40316020,,Normalment,Aéreo,RS,,,1.000,5.300,8.000,,,,No Aplica,PSAD56,19,188816.069,5699100.552,-72.58558120,-38.80455440
18,9574199,DF 8kA 3ø-10A ubicado en soporte placa 983896,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,40348889,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188459.347,5702629.006,-72.58808830,-38.77269470
18,1716011638,CUC 741513,Inst. de distribució,QC2AB1BW01A0900,Desconectadores cuchillo,665,36879091,,Normalment,Aéreo,RS,,,900.000,,,,,,Motorizado,PSAD56,19,187540.304,5701867.555,-72.59899130,-38.77921790
18,1716544465,FUS 4008580,Inst. de prop. terce,QC3AA10W01A0100,Desconectadores Fusibles,665,39849626,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187673.368,5702454.402,-72.59719700,-38.77398710
18,1716742770,FUS 4011274,Inst. de distribució,QC3AA10W01A0100,Desconectadores Fusibles,665,38681609,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,188485.446,5700689.232,-72.58866380,-38.79014960
18,1717030293,Interrupt.General MT ubicado en soporte placa -220,Inst. de prop. terce,QC3AC3BK01N0000,Seccionalizadores,665,39747186,,Normalment,Aéreo,RST,,,0.000,,,,,,Motorizado,PSAD56,19,186749.773,5702476.319,-72.60779800,-38.77346260
18,1717191930,SSCC 740417,Inst. de distribució,QC3AB3BW01A0901,Desconectadores cuchillo,665,40102491,,Normalment,Aéreo,RST,,,901.000,,,,,,Motorizado,PSAD56,19,188648.221,5702718.269,-72.58587810,-38.77195860
18,1717193283,FUS 4018680,Inst. de distribució,QC3AB1BW01A0100,Desconectadores cuchillo,665,39184164,,Normalment,Aéreo,RST,,,100.000,5.300,8.000,,,,Motorizado,PSAD56,19,187638.933,5702667.897,-72.59749610,-38.77205490
18,1717198675,SC 648677,Inst. de distribució,QC3AB1BW01A0300,Desconectadores cuchillo,665,39286197,,Normalment,Aéreo,RST,,,300.000,,,,,,Motorizado,PSAD56,19,187693.234,5700460.269,-72.59787100,-38.79192850
18,1717222608,FUS 4019306,Inst. de distribució,QC3AA10W01A0200,Desconectadores Fusibles,665,39184437,,Normalment,Aéreo,RST,,,200.000,8.000,12.000,,,,No Aplica,PSAD56,19,188116.756,5702721.574,-72.59198240,-38.77174120
18,1717296124,CUC 17895,Inst. de distribució,QC3AB1BW01A0900,Desconectadores cuchillo,665,40181417,,Normalment,Aéreo,RST,,,900.000,,,,,,Motorizado,PSAD56,19,188487.599,5701442.684,-72.58829900,-38.78337410
18,1717333830,FUS 4021692,Inst. de distribució,QC2AA10W01A0100,Desconectadores Fusibles,665,40137938,,Normalment,Aéreo,RS,,,100.000,5.300,8.000,,,,No Aplica,PSAD56,19,187453.208,5698057.550,-72.60171830,-38.81345230
18,9233070,21100,Inst. de distribució,QA3AD3BK01A0400,Reconectador,665,39433610,,Normalment,Aéreo,RST,,,400.000,,,,,,Motorizado,PSAD56,19,187724.310,5703217.462,-72.59626680,-38.76714250
18,1716156206,REC 3700494,Inst. de distribució,QA3AD3BK01A0400,Reconectador,665,39273457,,Normalment,Aéreo,RST,,,400.000,,,,,,Motorizado,PSAD56,19,187542.549,5701868.924,-72.59896490,-38.77920630
