empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,59555,Padre Las Casas,La Araucanía,MT,14804,Inst. de distribució,PA115H2,11.500,Hormigón,,2,0,PSAD56,19,186661.793,5702964.507,-38.76904080,-72.60858720
18,2167518,Padre Las Casas,La Araucanía,BT,495666,Inst. de distribució,PA090H2,9.000,Hormigón,derivación,0,1,PSAD56,19,187641.821,5703744.648,-38.76237210,-72.59697600
18,658599,Padre Las Casas,La Araucanía,BT,205451,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,188606.230,5701555.189,-38.78240420,-72.58688510
18,5718403,Padre Las Casas,La Araucanía,MT,686695,Inst. de distribució,PA115H2,11.500,Hormigón,,1,3,PSAD56,19,188396.019,5702372.611,-38.77497830,-72.58893160
18,9503930,Padre Las Casas,La Araucanía,MT,948036,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,186821.940,5699452.150,-38.80068590,-72.60834120
18,8123300,Padre Las Casas,La Araucanía,MT,822487,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,1,PSAD56,19,188190.089,5702137.415,-38.77702080,-72.59140370
18,721348,Padre Las Casas,La Araucanía,BT,30217,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188182.976,5703195.979,-38.76749800,-72.59100750
18,713616,Padre Las Casas,La Araucanía,BT,205433,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,188812.952,5701694.649,-38.78122290,-72.58444700
18,5257201,Padre Las Casas,La Araucanía,BT,642539,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188093.416,5702332.944,-38.77522810,-72.59242610
18,682514,Padre Las Casas,La Araucanía,BT,15545,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187815.919,5703559.136,-38.76410210,-72.59506000
18,1716835680,Padre Las Casas,La Araucanía,MT,237432,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,1,PSAD56,19,186526.892,5699720.750,-38.79816540,-72.61161010
18,723218,Padre Las Casas,La Araucanía,BT,458674,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188420.017,5702666.373,-38.77234480,-72.58852330
18,777447,Padre Las Casas,La Araucanía,BT,15668,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,2,PSAD56,19,188060.454,5703090.766,-38.76840090,-72.59246250
18,8854037,Padre Las Casas,La Araucanía,BT,717402,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,186085.597,5699119.475,-38.80341580,-72.61695530
18,705065,Padre Las Casas,La Araucanía,BT,206347,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,186989.950,5697680.856,-38.81667550,-72.60721460
18,5927929,Padre Las Casas,La Araucanía,BT,706972,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188465.412,5702377.031,-38.77496310,-72.58813230
18,4172388,Padre Las Casas,La Araucanía,MT,626237,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,188046.013,5702232.403,-38.77611560,-72.59301610
18,747585,Padre Las Casas,La Araucanía,BT,15568,Inst. de distribució,PA090H2,9.000,Hormigón,derivación,0,1,PSAD56,19,187724.822,5703302.911,-38.76637420,-72.59622230
18,1716827757,Padre Las Casas,La Araucanía,MT,14917,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187490.967,5703573.922,-38.76385410,-72.59878610
18,8232705,Padre Las Casas,La Araucanía,BT,719208,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188294.905,5702081.371,-38.77756190,-72.59022470
18,751836,Padre Las Casas,La Araucanía,BT,15450,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,2,PSAD56,19,187450.667,5703746.431,-38.76228830,-72.59917100
18,698968,Padre Las Casas,La Araucanía,BT,206417,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,186520.393,5698473.947,-38.80937600,-72.61225160
18,7883541,Padre Las Casas,La Araucanía,BT,758472,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,188316.362,5702701.817,-38.77198940,-72.58969810
18,797154,Padre Las Casas,La Araucanía,BT,458669,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188566.158,5702691.728,-38.77216840,-72.58683290
18,1716825072,Padre Las Casas,La Araucanía,MT,14888,Inst. de distribució,PA115H2,11.500,Hormigón,remate,2,1,PSAD56,19,187198.798,5703724.673,-38.76239480,-72.60207400
18,5664471,Padre Las Casas,La Araucanía,MT,576265,Inst. de distribució,PA115H2,11.500,Hormigón,derivación,2,1,PSAD56,19,188159.217,5702492.905,-38.77381270,-72.59159780
18,639674,Padre Las Casas,La Araucanía,MT,459871,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,186688.106,5699408.592,-38.80103000,-72.60989920
18,694521,Padre Las Casas,La Araucanía,BT,205484,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,188939.557,5701386.901,-38.78403530,-72.58313090
18,9574369,Padre Las Casas,La Araucanía,BT,864078,Inst. de distribució,PA100H2,10.000,Hormigón,remate,0,1,PSAD56,19,188360.968,5702662.495,-38.77235880,-72.58920340
18,9574280,Padre Las Casas,La Araucanía,MT,1003038,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,2,PSAD56,19,188373.260,5702673.190,-38.77226700,-72.58905740
18,710296,Padre Las Casas,La Araucanía,BT,206544,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,188734.975,5699535.813,-38.80061120,-72.58631680
18,1716858348,Padre Las Casas,La Araucanía,MT,265476,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,188160.752,5702689.201,-38.77204790,-72.59149160
18,8190824,Padre Las Casas,La Araucanía,BT,814077,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187515.771,5702336.116,-38.77499510,-72.59906120
18,8125182,Padre Las Casas,La Araucanía,BT,815893,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187678.049,5703426.659,-38.76524470,-72.59670360
