empresa_id;nodo_id;tipo_soporte;poste_camara_id;rotulo_poste_camara;alimentador_id;nom_comuna;nom_region;densidad_red;tension;datum;zona;y;x;lat;long
18;39083756;poste;7883543;758820;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702668.193;188278.376;-72.5901497;-38.7722784
18;39084765;poste;7883547;759188;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702669.754;188297.111;-72.5899338;-38.772271
18;39087285;poste;761089;206338;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5697564.002;186721.27;-72.6103563;-38.8176309
18;39088430;poste;696332;457021;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703248.003;188167.384;-72.5911631;-38.7670246
18;39088522;poste;5446985;648898;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5697356.756;186165.27;-72.6168422;-38.8192968
18;39088837;poste;6760313;758542;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5703569.699;186680.695;-72.6080956;-38.7636048
18;39089435;poste;8814204;910479;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703588.546;186694.691;-72.6079263;-38.7634402
18;39089523;poste;655459;206766;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700723.567;187721.702;-72.5974247;-38.7895706
18;39089762;poste;6765962;763609;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702559.419;188474.785;-72.5879423;-38.773326
18;39089769;poste;1716222254;14802;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702858.836;186688.936;-72.6083233;-38.7700008
18;39093562;poste;5237369;642337;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702088.368;187569.604;-72.5985548;-38.7772423
18;39093906;poste;739223;30330;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703249.719;188203.1;-72.590752;-38.7670218
18;39094288;poste;725879;30333;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703244.104;188107.807;-72.5918493;-38.7670386
18;39094330;poste;5446985;648898;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5697356.756;186165.27;-72.6168422;-38.8192968
18;39095337;poste;6765964;763635;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702529.977;188481.654;-72.5878767;-38.7735933
18;39095354;poste;9487813;971048;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702897.661;186678.697;-72.6084234;-38.769648
18;39095815;poste;5446998;649316;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5697387.304;186199.496;-72.6164348;-38.8190343
18;39096763;poste;6765883;758747;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702643.655;188532.524;-72.587241;-38.7725888
18;39097154;poste;1984244;492448;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702449.584;187599.803;-72.5980444;-38.7740044
18;39100192;poste;734639;30232;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703215.563;188090.807;-72.5920574;-38.7672892
18;39101223;poste;9487845;972270;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702999.034;186654.159;-72.6086593;-38.7687276
18;39105084;poste;1716198699;1067175;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703181.064;188093.181;-72.5920457;-38.7676004
18;39106656;poste;78884;14805;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703031.012;186647.084;-72.608726;-38.7684375
18;39107365;poste;2052095;255670;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5697412.641;186213.735;-72.6162596;-38.8188115
18;39108069;poste;6765960;763605;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702588.697;188467.261;-72.5880156;-38.7730601
18;39108859;poste;7883545;753818;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702672.117;188318.04;-72.5896923;-38.7722571
18;39112729;poste;44680;206149;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5700360.495;186772.282;-72.6084995;-38.7924991
18;39113344;poste;787508;43199;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5698411.707;187315.453;-72.6031412;-38.8102183
18;39113909;poste;5237375;642379;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702053.757;187567.803;-72.5985911;-38.777553
18;39114060;poste;661856;206204;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5701280.679;189170.337;-72.580527;-38.785072
18;39114283;poste;1716849849;206410;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5698257.949;186504.031;-72.6125379;-38.8113127
18;39114596;poste;790815;30233;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703250.967;188087.688;-72.5920773;-38.7669697
18;39114846;poste;702698;262623;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5704354.189;187587.97;-72.5973191;-38.756871
18;39117961;poste;738556;15272;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703990.369;187297.027;-72.6008254;-38.76004
18;39120803;poste;653349;206763;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700786.897;187812.327;-72.5963547;-38.7890332
18;39120891;poste;770482;29991;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702978.657;187885.356;-72.5945246;-38.7693472
18;39121092;poste;1716848978;206745;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700482.587;187725.099;-72.5974948;-38.7917391
18;39121182;poste;768306;30304;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703158.701;187853.764;-72.5948062;-38.7677168
18;39121703;poste;761065;206767;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700679.721;187728.685;-72.5973643;-38.7899674
18;39121800;poste;1716849084;206736;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700221.372;187569.277;-72.5994037;-38.7940331
18;39126420;poste;1716827728;14918;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5703544.908;187513.625;-72.5985389;-38.764123
18;39126936;poste;1716192310;PP10093;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702593.326;188553.006;-72.5870284;-38.7730487
18;39127191;poste;6765892;758881;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702568.742;188562.619;-72.586929;-38.7732732
18;39127745;poste;1716823339;14822;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703681.256;186773.291;-72.6069814;-38.7626343
18;39128280;poste;6765897;758715;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702556.167;188550.043;-72.5870792;-38.7733819
18;39128439;poste;738541;15458;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703564.059;187209.993;-72.6020181;-38.7638432
18;39128565;poste;6765896;758721;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702566.654;188576.943;-72.5867654;-38.773297
18;39128885;poste;772672;30454;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703264.414;187518.341;-72.5986116;-38.7666474
18;39129009;poste;704980;206235;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700603.278;188246.42;-72.5914494;-38.7908381
18;39129026;poste;1717296179;1242968;665;Padre Las Casas;La Araucanía;;;PSAD56;19;5700985.983;188084.026;-72.5931426;-38.7873388
18;39129295;poste;768786;265467;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702654.184;188271.523;-72.5902348;-38.772402
18;39129860;poste;804588;15345;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5704099.916;187743.481;-72.5956477;-38.7592129
18;39134627;poste;38236;270740;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702707.641;187645.178;-72.5974064;-38.7716996
18;39135556;poste;9018204;270739;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5702667.759;187639.457;-72.5974901;-38.7720563
18;39136040;poste;756784;206748;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700564.877;187840.369;-72.5961329;-38.7910398
18;39136152;poste;772668;29995;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702968.501;187759.594;-72.595974;-38.7693941
18;39138695;poste;9487867;972247;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703061.506;186640.488;-72.608788;-38.7681609
18;39141181;poste;24784;14919;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5703518.353;187532.402;-72.5983353;-38.7643685
18;39142227;poste;5256636;642588;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702440.071;188163.713;-72.59157;-38.7742895
18;39143270;poste;6765893;758737;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702561.381;188527.944;-72.5873307;-38.7733272
18;39144321;poste;768786;265467;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702654.184;188271.523;-72.5902348;-38.772402
18;39153028;poste;38236;270740;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5702707.641;187645.178;-72.5974064;-38.7716996
18;39154561;poste;9487882;969367;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703124.14;186627.156;-72.6089127;-38.7675929
18;39155326;poste;4150028;626319;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5704037.359;187416.31;-72.599434;-38.7596597
18;39155665;poste;790456;30013;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702809.583;187261.083;-72.6017728;-38.7706468
18;39159633;poste;752935;29982;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703003.024;188176.454;-72.5911695;-38.769231
18;39159791;poste;702702;262607;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5704702.986;188013.59;-72.5922729;-38.7538846
18;39164288;poste;695648;15257;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703711.49;186910.449;-72.6053922;-38.7624111
18;39165866;poste;694520;205493;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5701092.677;189133.356;-72.5810366;-38.7867498
18;39166093;poste;718696;255427;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702408.873;187903.184;-72.5945773;-38.774478
18;39166169;poste;1716199349;1040941;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703116.942;188227.011;-72.5905373;-38.7682243
18;39166476;poste;802626;265400;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5697160.678;186192.899;-72.6166139;-38.8210701
18;39167459;poste;764309;206742;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700510.846;187664.494;-72.5981784;-38.7914635
18;39167488;poste;762138;206743;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700538.004;187661.154;-72.5982045;-38.791218
18;39167571;poste;772773;30322;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703062.204;187777.876;-72.5957216;-38.7685578
18;39167617;poste;772774;30309;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702989.741;187822.911;-72.595237;-38.7692255
18;39168072;poste;806205;262621;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5704402.11;187646.434;-72.5966259;-38.7564607
18;39173741;poste;24784;14919;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703518.353;187532.402;-72.5983353;-38.7643685
18;39173894;poste;38306;14911;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703750.525;187357.786;-72.600236;-38.7622186
18;39174487;poste;51090;206726;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5699521.626;187588.611;-72.5994985;-38.8003331
18;39174584;poste;777106;30016;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702998.646;187709.388;-72.5965371;-38.7691052
18;39174770;poste;2067706;457016;665;Padre Las Casas;La Araucanía;;0.22;PSAD56;19;5700533.139;187752.724;-72.5971544;-38.7912942
18;39176044;poste;6765898;758733;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702614.755;188510.833;-72.5875032;-38.7728411
18;39176227;poste;6765884;758716;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702610.651;188546.623;-72.5870939;-38.7728906
18;39177422;poste;7883626;759179;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702606.008;188243.958;-72.5905732;-38.7728255
18;39177586;poste;7883633;758781;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702630.126;188212.608;-72.5909225;-38.7725975
18;39180183;poste;6176352;713909;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702111.632;188096.043;-72.5924959;-38.7772194
18;39180531;poste;59562;14912;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703719.819;187381.368;-72.5999791;-38.7625031
18;39182757;poste;6765885;758718;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702607.507;188530.561;-72.5872798;-38.7729132
18;39182813;poste;6766971;758785;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702592.642;188518.127;-72.5874294;-38.7730425
18;39183857;poste;7883650;758805;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702613.399;188188.256;-72.5912098;-38.7727393
18;39183927;poste;7883663;758824;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702607.743;188219.836;-72.5908496;-38.7728014
18;39184164;poste;9018204;270739;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702667.759;187639.457;-72.5974901;-38.7720563
18;39184437;poste;1716855861;252547;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702721.574;188116.756;-72.5919824;-38.7717412
18;39188304;poste;2153909;560876;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702320.01;187920.419;-72.5944195;-38.7752832
18;39188368;poste;1716860380;266241;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703153.115;186621.081;-72.6089694;-38.7673301
18;39188428;poste;2153909;560876;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5702320.01;187920.419;-72.5944195;-38.7752832
18;39191778;poste;5523753;672053;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5702316.792;188268.372;-72.5904233;-38.7754352
18;39194333;poste;9487892;972251;665;Padre Las Casas;La Araucanía;;15;PSAD56;19;5703182.776;186614.479;-72.6090317;-38.767061
18;39195686;poste;9525117;980845;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5704026.064;187411.733;-72.5994917;-38.7597597
18;39196496;poste;677849;15277;665;Padre Las Casas;La Araucanía;;0.38;PSAD56;19;5703948.782;187275.476;-72.6010918;-38.7604064
